,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1484,CELL.1484,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1484,6,NPTXEX
CELL.1485,CELL.1485,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1485,8,DNBL4
CELL.1486,CELL.1486,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1486,2,Immature MPEX
CELL.1487,CELL.1487,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1487,6,NPTXEX
CELL.1488,CELL.1488,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1488,6,Immature NPTXEX
CELL.1489,CELL.1489,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1489,2,Immature MPEX
CELL.1490,CELL.1490,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1490,6,NPTXEX
CELL.1491,CELL.1491,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1491,6,NPTXEX
CELL.1492,CELL.1492,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1492,5,WNTEGC
CELL.1493,CELL.1493,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1493,2,Immature MPEX
CELL.1494,CELL.1494,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1494,14,WNTEGC
CELL.1495,CELL.1495,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1495,2,Immature MPEX
CELL.1496,CELL.1496,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1496,5,WNTEGC
CELL.1497,CELL.1497,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1497,6,NPTXEX
CELL.1498,CELL.1498,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1498,5,WNTEGC
CELL.1499,CELL.1499,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1499,0,VLMC
CELL.1500,CELL.1500,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1500,8,DEGC
CELL.1501,CELL.1501,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1501,2,Immature MPEX
CELL.1502,CELL.1502,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1502,0,VLMC
CELL.1503,CELL.1503,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1503,2,Immature MPEX
CELL.1504,CELL.1504,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1504,6,NPTXEX
CELL.1505,CELL.1505,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1505,8,DNBL4
CELL.1506,CELL.1506,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1506,11,SFRPEGC
CELL.1507,CELL.1507,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1507,8,DEGC
CELL.1508,CELL.1508,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1508,2,Immature MPEX
CELL.1509,CELL.1509,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1509,2,Immature MPEX
CELL.1510,CELL.1510,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1510,6,Immature NPTXEX
CELL.1511,CELL.1511,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1511,2,Immature MPEX
CELL.1512,CELL.1512,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1512,14,WNTEGC
CELL.1513,CELL.1513,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1513,7,Immature DPEX
CELL.1514,CELL.1514,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1514,0,VLMC
CELL.1515,CELL.1515,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1515,8,DNBL4
CELL.1516,CELL.1516,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1516,8,DNBL4
CELL.1517,CELL.1517,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1517,5,DNBL2
CELL.1518,CELL.1518,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1518,2,Immature MPEX
CELL.1519,CELL.1519,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1519,8,DEGC
CELL.1520,CELL.1520,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1520,6,Immature NPTXEX
CELL.1521,CELL.1521,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1521,0,VLMC
CELL.1522,CELL.1522,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1522,2,Immature MPEX
CELL.1523,CELL.1523,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1523,6,NPTXEX
CELL.1524,CELL.1524,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1524,8,DEGC
CELL.1525,CELL.1525,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1525,5,WNTEGC
CELL.1526,CELL.1526,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1526,2,Immature MPEX
CELL.1527,CELL.1527,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1527,8,DNBL4
CELL.1528,CELL.1528,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1528,6,NPTXEX
CELL.1529,CELL.1529,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1529,6,NPTXEX
CELL.1530,CELL.1530,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1530,2,Immature MPEX
CELL.1531,CELL.1531,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1531,2,Immature MPEX
CELL.1532,CELL.1532,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1532,2,Immature MPEX
CELL.1533,CELL.1533,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1533,8,DNBL4
CELL.1534,CELL.1534,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1534,0,VLMC
CELL.1535,CELL.1535,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1535,6,NPTXEX
CELL.1536,CELL.1536,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1536,5,DNBL2
CELL.1537,CELL.1537,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1537,6,NPTXEX
CELL.1538,CELL.1538,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1538,8,DNBL4
CELL.1539,CELL.1539,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1539,8,DEGC
CELL.1540,CELL.1540,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1540,5,WNTEGC
CELL.1541,CELL.1541,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1541,4,CP
CELL.1542,CELL.1542,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1542,4,CP
CELL.1543,CELL.1543,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1543,8,DEGC
CELL.1544,CELL.1544,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1544,6,Immature NPTXEX
CELL.1545,CELL.1545,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1545,0,VLMC
CELL.1546,CELL.1546,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1546,5,WNTEGC
CELL.1547,CELL.1547,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1547,0,VLMC
CELL.1548,CELL.1548,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1548,6,NPTXEX
CELL.1549,CELL.1549,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1549,5,WNTEGC
CELL.1550,CELL.1550,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1550,2,Immature MPEX
CELL.1551,CELL.1551,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1551,8,DNBL4
CELL.1552,CELL.1552,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1552,6,NPTXEX
CELL.1553,CELL.1553,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1553,8,DEGC
CELL.1554,CELL.1554,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1554,4,WNTEGC
CELL.1555,CELL.1555,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1555,4,CP
CELL.1556,CELL.1556,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1556,11,SFRPEGC
CELL.1557,CELL.1557,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1557,5,WNTEGC
CELL.1558,CELL.1558,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1558,6,Immature NPTXEX
CELL.1560,CELL.1560,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1560,6,NPTXEX
CELL.1561,CELL.1561,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1561,6,Immature NPTXEX
CELL.1562,CELL.1562,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1562,8,DEGC
CELL.1563,CELL.1563,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1563,6,NPTXEX
CELL.1564,CELL.1564,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1564,6,NPTXEX
CELL.1565,CELL.1565,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1565,2,Immature MPEX
CELL.1566,CELL.1566,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1566,2,Immature MPEX
CELL.1567,CELL.1567,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1567,5,WNTEGC
CELL.1568,CELL.1568,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1568,5,WNTEGC
CELL.1569,CELL.1569,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1569,6,NPTXEX
CELL.1570,CELL.1570,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1570,2,Immature MPEX
CELL.1571,CELL.1571,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1571,6,NPTXEX
CELL.1572,CELL.1572,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1572,14,WNTEGC
CELL.1573,CELL.1573,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1573,8,DNBL4
CELL.1574,CELL.1574,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1574,6,Immature NPTXEX
CELL.1575,CELL.1575,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1575,8,DNBL4
CELL.1576,CELL.1576,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1576,14,WNTEGC
CELL.1577,CELL.1577,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1577,8,DNBL4
CELL.1578,CELL.1578,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1578,0,VLMC
CELL.1579,CELL.1579,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1579,8,DNBL4
CELL.1580,CELL.1580,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1580,8,DEGC
CELL.1581,CELL.1581,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1581,0,VLMC
CELL.1582,CELL.1582,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1582,2,Immature MPEX
CELL.1583,CELL.1583,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1583,4,CP
CELL.1584,CELL.1584,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1584,6,NPTXEX
CELL.1585,CELL.1585,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1585,0,VLMC
CELL.1586,CELL.1586,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1586,2,Immature MPEX
CELL.1587,CELL.1587,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1587,6,Immature NPTXEX
CELL.1588,CELL.1588,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1588,1,DEGC
CELL.1589,CELL.1589,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1589,5,DNBL2
CELL.1590,CELL.1590,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1590,2,Immature MPEX
CELL.1591,CELL.1591,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1591,2,Immature MPEX
CELL.1592,CELL.1592,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1592,6,NPTXEX
CELL.1593,CELL.1593,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1593,0,VLMC
CELL.1594,CELL.1594,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1594,6,NPTXEX
CELL.1595,CELL.1595,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1595,5,WNTEGC
CELL.1596,CELL.1596,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1596,11,SFRPEGC
CELL.1597,CELL.1597,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1597,6,Immature NPTXEX
CELL.1598,CELL.1598,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1598,6,NPTXEX
CELL.1599,CELL.1599,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1599,2,Immature MPEX
CELL.1600,CELL.1600,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1600,0,VLMC
CELL.1601,CELL.1601,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1601,14,WNTEGC
CELL.1602,CELL.1602,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1602,4,CP
CELL.1603,CELL.1603,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1603,8,DNBL4
CELL.1604,CELL.1604,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1604,1,DEGC
CELL.1605,CELL.1605,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1605,5,WNTEGC
CELL.1607,CELL.1607,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1607,14,WNTEGC
CELL.1608,CELL.1608,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1608,5,DNBL2
CELL.1609,CELL.1609,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1609,5,DNBL2
CELL.1610,CELL.1610,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1610,5,WNTEGC
CELL.1611,CELL.1611,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1611,11,SFRPEGC
CELL.1612,CELL.1612,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1612,8,DNBL4
CELL.1613,CELL.1613,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1613,6,Immature NPTXEX
CELL.1614,CELL.1614,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1614,5,DNBL2
CELL.1615,CELL.1615,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1615,8,DEGC
CELL.1616,CELL.1616,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1616,5,WNTEGC
CELL.1617,CELL.1617,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1617,5,WNTEGC
CELL.1618,CELL.1618,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1618,5,DNBL2
CELL.1619,CELL.1619,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1619,2,Immature MPEX
CELL.1620,CELL.1620,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1620,2,Immature MPEX
CELL.1621,CELL.1621,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1621,6,NPTXEX
CELL.1622,CELL.1622,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1622,6,NPTXEX
CELL.1623,CELL.1623,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1623,6,Immature NPTXEX
CELL.1624,CELL.1624,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1624,2,Immature MPEX
CELL.1625,CELL.1625,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1625,4,CP
CELL.1626,CELL.1626,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1626,2,Immature MPEX
CELL.1627,CELL.1627,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1627,8,DNBL4
CELL.1628,CELL.1628,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1628,6,NPTXEX
CELL.1629,CELL.1629,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1629,8,DEGC
CELL.1630,CELL.1630,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1630,0,VLMC
CELL.1631,CELL.1631,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1631,5,DNBL2
CELL.1632,CELL.1632,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1632,6,NPTXEX
CELL.1633,CELL.1633,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1633,8,DEGC
CELL.1634,CELL.1634,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1634,2,Immature MPEX
CELL.1636,CELL.1636,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1636,6,NPTXEX
CELL.1637,CELL.1637,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1637,6,NPTXEX
CELL.1638,CELL.1638,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1638,4,CP
CELL.1639,CELL.1639,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1639,2,Immature MPEX
CELL.1640,CELL.1640,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1640,6,Immature NPTXEX
CELL.1641,CELL.1641,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1641,4,CP
CELL.1642,CELL.1642,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1642,14,WNTEGC
CELL.1643,CELL.1643,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1643,6,NPTXEX
CELL.1644,CELL.1644,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1644,2,Immature MPEX
CELL.1645,CELL.1645,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1645,6,Immature NPTXEX
CELL.1646,CELL.1646,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1646,0,VLMC
CELL.1647,CELL.1647,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1647,0,VLMC
CELL.1648,CELL.1648,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1648,0,VLMC
CELL.1649,CELL.1649,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1649,8,DNBL4
CELL.1650,CELL.1650,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1650,2,Immature MPEX
CELL.1651,CELL.1651,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1651,6,Immature NPTXEX
CELL.1652,CELL.1652,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1652,5,WNTEGC
CELL.1653,CELL.1653,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1653,0,VLMC
CELL.1654,CELL.1654,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1654,10,DNBL1
CELL.1655,CELL.1655,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1655,8,DNBL4
CELL.1656,CELL.1656,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1656,2,Immature MPEX
CELL.1657,CELL.1657,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1657,4,CP
CELL.1658,CELL.1658,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1658,6,NPTXEX
CELL.1659,CELL.1659,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1659,6,NPTXEX
CELL.1660,CELL.1660,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1660,6,NPTXEX
CELL.1661,CELL.1661,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1661,2,Immature MPEX
CELL.1662,CELL.1662,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1662,14,WNTEGC
CELL.1663,CELL.1663,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1663,5,WNTEGC
CELL.1664,CELL.1664,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1664,4,CP
CELL.1665,CELL.1665,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1665,4,CP
CELL.1666,CELL.1666,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1666,11,SFRPEGC
CELL.1667,CELL.1667,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1667,6,NPTXEX
CELL.1668,CELL.1668,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1668,6,NPTXEX
CELL.1669,CELL.1669,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1669,6,NPTXEX
CELL.1670,CELL.1670,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1670,8,DEGC
CELL.1672,CELL.1672,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1672,6,Immature NPTXEX
CELL.1673,CELL.1673,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1673,2,Immature MPEX
CELL.1674,CELL.1674,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1674,4,CP
CELL.1675,CELL.1675,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1675,6,Immature NPTXEX
CELL.1676,CELL.1676,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1676,5,DNBL2
CELL.1677,CELL.1677,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1677,5,WNTEGC
CELL.1678,CELL.1678,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1678,5,WNTEGC
CELL.1679,CELL.1679,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1679,6,Immature NPTXEX
CELL.1680,CELL.1680,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1680,6,NPTXEX
CELL.1681,CELL.1681,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1681,4,CP
CELL.1682,CELL.1682,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1682,11,SFRPEGC
CELL.1683,CELL.1683,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1683,8,DNBL4
CELL.1684,CELL.1684,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1684,5,DNBL2
CELL.1686,CELL.1686,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1686,6,NPTXEX
CELL.1687,CELL.1687,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1687,1,DEGC
CELL.1688,CELL.1688,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1688,8,DNBL4
CELL.1689,CELL.1689,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1689,0,VLMC
CELL.1690,CELL.1690,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1690,2,Immature MPEX
CELL.1691,CELL.1691,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1691,14,WNTEGC
CELL.1692,CELL.1692,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1692,2,Immature MPEX
CELL.1693,CELL.1693,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1693,6,Immature NPTXEX
CELL.1694,CELL.1694,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1694,6,Immature NPTXEX
CELL.1695,CELL.1695,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1695,8,DEGC
CELL.1696,CELL.1696,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1696,4,CP
CELL.1697,CELL.1697,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1697,2,Immature MPEX
CELL.1698,CELL.1698,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1698,5,WNTEGC
CELL.1699,CELL.1699,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1699,2,Immature MPEX
CELL.1700,CELL.1700,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1700,5,DNBL2
CELL.1701,CELL.1701,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1701,5,WNTEGC
CELL.1702,CELL.1702,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1702,2,Immature MPEX
CELL.1703,CELL.1703,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1703,5,DNBL2
CELL.1704,CELL.1704,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1704,4,CP
CELL.1705,CELL.1705,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1705,11,SFRPEGC
CELL.1706,CELL.1706,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1706,6,NPTXEX
CELL.1707,CELL.1707,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1707,5,WNTEGC
CELL.1708,CELL.1708,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1708,5,DNBL2
CELL.1709,CELL.1709,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1709,2,Immature MPEX
CELL.1710,CELL.1710,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1710,5,DNBL2
CELL.1711,CELL.1711,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1711,6,Immature NPTXEX
CELL.1712,CELL.1712,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1712,8,DEGC
CELL.1713,CELL.1713,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1713,5,DNBL2
CELL.1714,CELL.1714,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1714,4,CP
CELL.1715,CELL.1715,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1715,14,WNTEGC
CELL.1717,CELL.1717,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1717,0,VLMC
CELL.1718,CELL.1718,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1718,4,CP
CELL.1719,CELL.1719,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1719,4,CP
CELL.1720,CELL.1720,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1720,11,SFRPEGC
CELL.1721,CELL.1721,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1721,6,Immature NPTXEX
CELL.1722,CELL.1722,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1722,1,DEGC
CELL.1723,CELL.1723,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1723,14,WNTEGC
CELL.1724,CELL.1724,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1724,6,NPTXEX
CELL.1725,CELL.1725,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1725,0,VLMC
CELL.1726,CELL.1726,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1726,4,CP
CELL.1727,CELL.1727,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1727,4,WNTEGC
CELL.1728,CELL.1728,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1728,2,Immature MPEX
CELL.1729,CELL.1729,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1729,4,WNTEGC
CELL.1730,CELL.1730,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1730,4,CP
CELL.1731,CELL.1731,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1731,10,DNBL1
CELL.1732,CELL.1732,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1732,2,Immature MPEX
CELL.1733,CELL.1733,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1733,4,CP
CELL.1734,CELL.1734,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1734,4,CP
CELL.1735,CELL.1735,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1735,2,Immature MPEX
CELL.1736,CELL.1736,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1736,0,VLMC
CELL.1737,CELL.1737,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1737,6,NPTXEX
CELL.1738,CELL.1738,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1738,8,DNBL4
CELL.1739,CELL.1739,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1739,5,DNBL2
