,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.2376,CELL.2376,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2376,1,MSN
CELL.2379,CELL.2379,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2379,0,CMPN
CELL.2380,CELL.2380,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2380,8,CCKIN
CELL.2381,CELL.2381,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2381,0,CMPN
CELL.2382,CELL.2382,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2382,4,MCG
CELL.2383,CELL.2383,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2383,8,CCKIN
CELL.2384,CELL.2384,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2384,1,MSN
CELL.2385,CELL.2385,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2385,4,MCG
CELL.2386,CELL.2386,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2386,0,CMPN
CELL.2387,CELL.2387,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2387,4,CMPN
CELL.2388,CELL.2388,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2388,0,CMPN
CELL.2389,CELL.2389,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2389,8,CCKIN
CELL.2390,CELL.2390,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2390,5,SFRPEGC
CELL.2391,CELL.2391,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2391,17,TLNBL
CELL.2392,CELL.2392,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,2392,0,TLNBL
CELL.2393,CELL.2393,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2393,0,CMPN
CELL.2395,CELL.2395,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2395,1,MSN
CELL.2396,CELL.2396,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2396,4,CMPN
CELL.2398,CELL.2398,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2398,5,SFRPEGC
CELL.2399,CELL.2399,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2399,4,CMPN
CELL.2400,CELL.2400,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2400,8,CCKIN
CELL.2401,CELL.2401,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2401,1,MSN
CELL.2402,CELL.2402,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2402,0,CMPN
CELL.2403,CELL.2403,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2403,1,MSN
CELL.2405,CELL.2405,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2405,12,VLMC
CELL.2406,CELL.2406,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2406,1,MSN
CELL.2407,CELL.2407,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2407,1,MSN
CELL.2409,CELL.2409,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2409,0,CMPN
CELL.2410,CELL.2410,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2410,12,VLMC
CELL.2411,CELL.2411,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2411,0,CMPN
CELL.2412,CELL.2412,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2412,8,CCKIN
CELL.2413,CELL.2413,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2413,4,MCG
CELL.2414,CELL.2414,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2414,0,TLNBL
CELL.2415,CELL.2415,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2415,8,CCKIN
CELL.2416,CELL.2416,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2416,8,CCKIN
CELL.2417,CELL.2417,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2417,1,MSN
CELL.2418,CELL.2418,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2418,1,MSN
CELL.2419,CELL.2419,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2419,12,VLMC
CELL.2420,CELL.2420,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2420,5,SFRPEGC
CELL.2421,CELL.2421,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2421,0,CMPN
CELL.2422,CELL.2422,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2422,0,CMPN
CELL.2429,CELL.2429,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2429,0,CMPN
CELL.2430,CELL.2430,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2430,0,CMPN
CELL.2431,CELL.2431,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2431,0,TLNBL
CELL.2432,CELL.2432,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,2432,8,CCKIN
CELL.2434,CELL.2434,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2434,5,SFRPEGC
CELL.2435,CELL.2435,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2435,4,CMPN
CELL.2436,CELL.2436,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2436,0,CMPN
CELL.2437,CELL.2437,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2437,4,MCG
CELL.2438,CELL.2438,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2438,0,TLNBL
CELL.2439,CELL.2439,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2439,1,MSN
CELL.2440,CELL.2440,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2440,1,MSN
CELL.2441,CELL.2441,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2441,1,MSN
CELL.2442,CELL.2442,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2442,1,MSN
CELL.2443,CELL.2443,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2443,5,SFRPEGC
CELL.2444,CELL.2444,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2444,5,SFRPEGC
CELL.2445,CELL.2445,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2445,0,CMPN
CELL.2446,CELL.2446,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,2446,0,CMPN
CELL.2447,CELL.2447,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2447,0,CMPN
CELL.2448,CELL.2448,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2448,0,CMPN
CELL.2449,CELL.2449,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2449,1,MSN
CELL.2450,CELL.2450,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2450,1,MSN
CELL.2451,CELL.2451,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2451,0,CMPN
CELL.2452,CELL.2452,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2452,12,RIBEGC
CELL.2453,CELL.2453,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2453,12,RIBEGC
CELL.2454,CELL.2454,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2454,5,SFRPEGC
CELL.2455,CELL.2455,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2455,0,CMPN
CELL.2456,CELL.2456,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2456,0,CMPN
CELL.2457,CELL.2457,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2457,0,CMPN
CELL.2458,CELL.2458,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2458,8,CCKIN
CELL.2460,CELL.2460,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2460,17,TLNBL
CELL.2462,CELL.2462,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2462,0,CMPN
CELL.2463,CELL.2463,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2463,0,CMPN
CELL.2464,CELL.2464,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2464,1,MSN
CELL.2467,CELL.2467,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2467,1,MSN
CELL.2468,CELL.2468,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2468,5,SFRPEGC
CELL.2469,CELL.2469,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2469,8,CCKIN
CELL.2472,CELL.2472,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2472,4,VLMC
CELL.2473,CELL.2473,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2473,0,TLNBL
CELL.2474,CELL.2474,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2474,4,MCG
CELL.2475,CELL.2475,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2475,0,CMPN
CELL.2476,CELL.2476,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2476,11,CP
CELL.2477,CELL.2477,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,2477,1,MSN
CELL.2478,CELL.2478,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2478,12,VLMC
CELL.2479,CELL.2479,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2479,2,CP
CELL.2480,CELL.2480,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2480,8,CCKIN
CELL.2481,CELL.2481,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2481,1,MSN
CELL.2482,CELL.2482,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2482,5,SFRPEGC
CELL.2483,CELL.2483,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2483,5,SFRPEGC
CELL.2484,CELL.2484,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2484,0,CMPN
CELL.2485,CELL.2485,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2485,0,CMPN
CELL.2486,CELL.2486,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2486,4,MCG
CELL.2487,CELL.2487,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2487,4,CMPN
CELL.2488,CELL.2488,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2488,17,TLNBL
CELL.2489,CELL.2489,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2489,0,CMPN
CELL.2490,CELL.2490,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2490,1,MSN
CELL.2491,CELL.2491,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2491,12,VLMC
CELL.2492,CELL.2492,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2492,5,SFRPEGC
CELL.2493,CELL.2493,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2493,0,CMPN
CELL.2494,CELL.2494,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2494,0,CMPN
CELL.2495,CELL.2495,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2495,0,CMPN
CELL.2496,CELL.2496,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2496,1,MSN
CELL.2498,CELL.2498,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2498,0,CMPN
CELL.2499,CELL.2499,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2499,0,CMPN
CELL.2500,CELL.2500,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2500,11,CP
CELL.2501,CELL.2501,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2501,1,MSN
CELL.2502,CELL.2502,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2502,5,SFRPEGC
CELL.2503,CELL.2503,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2503,0,CMPN
CELL.2504,CELL.2504,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2504,0,CMPN
CELL.2505,CELL.2505,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2505,8,CCKIN
CELL.2506,CELL.2506,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2506,1,MSN
CELL.2507,CELL.2507,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2507,5,SFRPEGC
CELL.2508,CELL.2508,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2508,4,MCG
CELL.2509,CELL.2509,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2509,1,MSN
CELL.2512,CELL.2512,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2512,5,SFRPEGC
CELL.2513,CELL.2513,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2513,4,MCG
CELL.2514,CELL.2514,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2514,4,VLMC
CELL.2516,CELL.2516,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2516,2,CP
CELL.2517,CELL.2517,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2517,1,MSN
CELL.2518,CELL.2518,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2518,8,CCKIN
CELL.2519,CELL.2519,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2519,1,MSN
CELL.2521,CELL.2521,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2521,0,CMPN
CELL.2522,CELL.2522,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2522,1,MSN
CELL.2523,CELL.2523,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2523,1,MSN
CELL.2527,CELL.2527,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2527,17,TLNBL
CELL.2528,CELL.2528,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2528,0,CMPN
CELL.2529,CELL.2529,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2529,0,CMPN
CELL.2533,CELL.2533,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2533,5,SFRPEGC
CELL.2534,CELL.2534,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2534,0,CMPN
CELL.2535,CELL.2535,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2535,12,VLMC
CELL.2536,CELL.2536,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2536,1,MSN
CELL.2537,CELL.2537,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2537,5,SFRPEGC
CELL.2538,CELL.2538,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2538,0,CMPN
CELL.2539,CELL.2539,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2539,0,TLNBL
CELL.2540,CELL.2540,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2540,1,MSN
CELL.2541,CELL.2541,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2541,1,MSN
CELL.2542,CELL.2542,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2542,0,CMPN
CELL.2543,CELL.2543,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2543,4,MCG
CELL.2545,CELL.2545,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2545,1,MSN
CELL.2546,CELL.2546,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2546,1,MSN
CELL.2547,CELL.2547,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2547,0,CMPN
CELL.2548,CELL.2548,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2548,5,SFRPEGC
CELL.2549,CELL.2549,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2549,0,CMPN
CELL.2550,CELL.2550,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2550,0,CMPN
CELL.2551,CELL.2551,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2551,0,CMPN
CELL.2552,CELL.2552,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2552,0,TLNBL
CELL.2553,CELL.2553,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2553,1,MSN
CELL.2554,CELL.2554,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2554,1,MSN
CELL.2556,CELL.2556,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2556,12,RIBEGC
CELL.2557,CELL.2557,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2557,11,CP
CELL.2558,CELL.2558,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2558,0,TLNBL
CELL.2560,CELL.2560,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2560,1,MSN
CELL.2561,CELL.2561,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2561,0,CMPN
CELL.2563,CELL.2563,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2563,1,MSN
CELL.2564,CELL.2564,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2564,0,CMPN
CELL.2566,CELL.2566,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2566,1,MSN
CELL.2567,CELL.2567,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2567,0,CMPN
CELL.2568,CELL.2568,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2568,17,TLNBL
CELL.2569,CELL.2569,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2569,0,CMPN
CELL.2570,CELL.2570,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2570,5,SFRPEGC
CELL.2571,CELL.2571,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2571,0,CMPN
CELL.2572,CELL.2572,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,2572,1,MSN
CELL.2573,CELL.2573,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2573,1,MSN
CELL.2574,CELL.2574,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2574,1,MSN
CELL.2575,CELL.2575,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2575,12,RIBEGC
CELL.2576,CELL.2576,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2576,0,TLNBL
CELL.2577,CELL.2577,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2577,0,CMPN
CELL.2578,CELL.2578,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2578,5,SFRPEGC
CELL.2579,CELL.2579,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2579,5,CMPN
CELL.2580,CELL.2580,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2580,0,CMPN
CELL.2581,CELL.2581,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2581,5,SFRPEGC
CELL.2582,CELL.2582,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2582,0,CMPN
CELL.2583,CELL.2583,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2583,1,MSN
CELL.2584,CELL.2584,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2584,0,CMPN
CELL.2585,CELL.2585,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2585,2,CP
CELL.2586,CELL.2586,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2586,0,CMPN
CELL.2587,CELL.2587,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2587,5,MSN
CELL.2588,CELL.2588,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2588,12,VLMC
CELL.2589,CELL.2589,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2589,1,MSN
CELL.2590,CELL.2590,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2590,5,SFRPEGC
CELL.2591,CELL.2591,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2591,5,SFRPEGC
CELL.2592,CELL.2592,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2592,0,TLNBL
CELL.2593,CELL.2593,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2593,0,CMPN
CELL.2594,CELL.2594,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2594,8,CCKIN
CELL.2595,CELL.2595,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2595,11,VLMC
CELL.2596,CELL.2596,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2596,17,TLNBL
CELL.2597,CELL.2597,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2597,0,TLNBL
CELL.2598,CELL.2598,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2598,4,MCG
CELL.2599,CELL.2599,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2599,0,CMPN
CELL.2600,CELL.2600,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2600,8,CCKIN
CELL.2601,CELL.2601,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2601,1,MSN
CELL.2602,CELL.2602,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2602,5,SFRPEGC
CELL.2603,CELL.2603,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2603,5,SFRPEGC
CELL.2604,CELL.2604,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2604,4,MCG
CELL.2605,CELL.2605,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2605,0,CMPN
CELL.2606,CELL.2606,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2606,0,CMPN
CELL.2607,CELL.2607,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2607,1,MSN
CELL.2608,CELL.2608,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2608,1,MSN
CELL.2609,CELL.2609,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2609,12,VLMC
CELL.2611,CELL.2611,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2611,5,SFRPEGC
CELL.2612,CELL.2612,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2612,0,TLNBL
CELL.2613,CELL.2613,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2613,1,MSN
CELL.2614,CELL.2614,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2614,12,RIBEGC
CELL.2615,CELL.2615,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2615,4,MCG
CELL.2616,CELL.2616,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2616,0,CMPN
CELL.2619,CELL.2619,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2619,1,MSN
CELL.2620,CELL.2620,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2620,1,MSN
CELL.2621,CELL.2621,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2621,0,CMPN
CELL.2622,CELL.2622,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2622,8,CCKIN
CELL.2625,CELL.2625,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2625,1,MSN
CELL.2626,CELL.2626,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2626,5,SFRPEGC
CELL.2627,CELL.2627,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2627,0,CMPN
CELL.2628,CELL.2628,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2628,0,CMPN
CELL.2632,CELL.2632,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2632,1,MSN
CELL.2633,CELL.2633,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2633,5,SFRPEGC
CELL.2634,CELL.2634,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2634,17,TLNBL
CELL.2635,CELL.2635,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2635,4,MCG
CELL.2636,CELL.2636,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2636,1,MSN
CELL.2637,CELL.2637,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2637,1,MSN
CELL.2638,CELL.2638,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2638,5,SFRPEGC
CELL.2639,CELL.2639,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2639,17,TLNBL
CELL.2640,CELL.2640,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2640,0,CMPN
CELL.2641,CELL.2641,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2641,1,MSN
CELL.2642,CELL.2642,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2642,5,SFRPEGC
CELL.2644,CELL.2644,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2644,11,CP
CELL.2645,CELL.2645,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2645,4,VLMC
CELL.2646,CELL.2646,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2646,12,RIBEGC
CELL.2647,CELL.2647,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2647,0,CMPN
CELL.2648,CELL.2648,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2648,0,CMPN
CELL.2649,CELL.2649,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2649,1,MSN
CELL.2650,CELL.2650,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2650,1,MSN
CELL.2651,CELL.2651,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2651,5,SFRPEGC
CELL.2652,CELL.2652,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2652,5,SFRPEGC
CELL.2654,CELL.2654,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2654,4,VLMC
CELL.2655,CELL.2655,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2655,5,SFRPEGC
CELL.2656,CELL.2656,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2656,1,MSN
CELL.2657,CELL.2657,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2657,0,CMPN
CELL.2658,CELL.2658,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2658,17,TLNBL
CELL.2659,CELL.2659,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2659,11,CP
CELL.2660,CELL.2660,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2660,0,CMPN
CELL.2661,CELL.2661,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2661,0,CMPN
CELL.2663,CELL.2663,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2663,5,SFRPEGC
CELL.2664,CELL.2664,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2664,5,SFRPEGC
CELL.2666,CELL.2666,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2666,16,NPYIN
CELL.2667,CELL.2667,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2667,5,SFRPEGC
CELL.2668,CELL.2668,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2668,8,CCKIN
CELL.2669,CELL.2669,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2669,4,MCG
CELL.2670,CELL.2670,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2670,1,MSN
CELL.2671,CELL.2671,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2671,0,CMPN
CELL.2672,CELL.2672,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2672,0,TLNBL
CELL.2673,CELL.2673,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2673,5,SFRPEGC
CELL.2674,CELL.2674,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,2674,2,CP
CELL.2676,CELL.2676,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2676,5,SFRPEGC
CELL.2677,CELL.2677,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,2677,0,TLNBL
CELL.2678,CELL.2678,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2678,0,MCG
CELL.2679,CELL.2679,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,2679,4,VLMC
CELL.2680,CELL.2680,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2680,0,CMPN
CELL.2681,CELL.2681,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,2681,0,CMPN
CELL.2682,CELL.2682,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,2682,1,MSN
CELL.2684,CELL.2684,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2684,4,MSN
CELL.2685,CELL.2685,4,Meta_telencephalon_rep1_DP8400015234BLB2_1,2685,5,SFRPEGC
