,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1537,CELL.1537,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1537,0,DNBL1
CELL.1539,CELL.1539,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1539,3,Immature NPTXEX
CELL.1541,CELL.1541,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1541,2,DEGC
CELL.1542,CELL.1542,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1542,1,Immature MSN
CELL.1543,CELL.1543,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1543,5,Immature CMPN
CELL.1544,CELL.1544,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1544,3,Immature NPTXEX
CELL.1545,CELL.1545,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1545,3,DNBL1
CELL.1546,CELL.1546,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1546,0,DNBL1
CELL.1547,CELL.1547,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1547,0,DNBL1
CELL.1548,CELL.1548,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1548,1,Immature MSN
CELL.1549,CELL.1549,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1549,1,Immature MSN
CELL.1550,CELL.1550,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1550,6,VLMC
CELL.1552,CELL.1552,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1552,3,Immature NPTXEX
CELL.1554,CELL.1554,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1554,0,DNBL1
CELL.1555,CELL.1555,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1555,1,Immature MSN
CELL.1557,CELL.1557,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1557,0,DNBL1
CELL.1558,CELL.1558,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1558,2,DEGC
CELL.1559,CELL.1559,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1559,3,Immature NPTXEX
CELL.1562,CELL.1562,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1562,1,Immature MSN
CELL.1564,CELL.1564,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1564,6,VLMC
CELL.1565,CELL.1565,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1565,2,DEGC
CELL.1566,CELL.1566,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1566,0,DNBL1
CELL.1567,CELL.1567,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1567,3,Immature NPTXEX
CELL.1569,CELL.1569,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1569,3,DNBL2
CELL.1570,CELL.1570,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1570,3,Immature NPTXEX
CELL.1571,CELL.1571,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1571,0,DNBL1
CELL.1572,CELL.1572,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1572,1,Immature MSN
CELL.1573,CELL.1573,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1573,3,DNBL2
CELL.1574,CELL.1574,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1574,1,Immature MSN
CELL.1575,CELL.1575,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1575,3,Immature NPTXEX
CELL.1576,CELL.1576,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1576,3,Immature NPTXEX
CELL.1577,CELL.1577,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1577,1,Immature MSN
CELL.1578,CELL.1578,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1578,2,DEGC
CELL.1580,CELL.1580,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1580,6,VLMC
CELL.1581,CELL.1581,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1581,1,Immature MSN
CELL.1583,CELL.1583,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1583,0,DNBL1
CELL.1584,CELL.1584,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1584,0,DNBL1
CELL.1585,CELL.1585,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1585,3,DNBL2
CELL.1588,CELL.1588,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1588,2,DEGC
CELL.1589,CELL.1589,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1589,3,Immature NPTXEX
CELL.1591,CELL.1591,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1591,3,DNBL2
CELL.1592,CELL.1592,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1592,0,DNBL1
CELL.1593,CELL.1593,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1593,3,Immature NPTXEX
CELL.1595,CELL.1595,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1595,3,Immature NPTXEX
CELL.1597,CELL.1597,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1597,6,VLMC
CELL.1598,CELL.1598,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1598,1,Immature MSN
CELL.1599,CELL.1599,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1599,6,VLMC
CELL.1600,CELL.1600,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1600,3,Immature NPTXEX
CELL.1601,CELL.1601,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1601,1,Immature NPTXEX
CELL.1602,CELL.1602,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1602,1,Immature MSN
CELL.1603,CELL.1603,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1603,3,DNBL2
CELL.1604,CELL.1604,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1604,0,DNBL1
CELL.1605,CELL.1605,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1605,1,Immature MSN
CELL.1606,CELL.1606,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1606,3,Immature NPTXEX
CELL.1608,CELL.1608,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1608,3,Immature NPTXEX
CELL.1611,CELL.1611,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1611,3,Immature NPTXEX
CELL.1613,CELL.1613,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1613,6,VLMC
CELL.1614,CELL.1614,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1614,0,DNBL1
CELL.1615,CELL.1615,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1615,3,DNBL2
CELL.1616,CELL.1616,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1616,3,Immature NPTXEX
CELL.1618,CELL.1618,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1618,0,DNBL1
CELL.1619,CELL.1619,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1619,3,Immature NPTXEX
CELL.1622,CELL.1622,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1622,3,Immature NPTXEX
CELL.1624,CELL.1624,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1624,3,DNBL2
CELL.1625,CELL.1625,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1625,6,VLMC
CELL.1626,CELL.1626,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1626,1,Immature MSN
CELL.1627,CELL.1627,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1627,3,DNBL2
CELL.1628,CELL.1628,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1628,3,Immature NPTXEX
CELL.1629,CELL.1629,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1629,1,Immature MSN
CELL.1630,CELL.1630,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1630,1,Immature MSN
CELL.1632,CELL.1632,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1632,6,VLMC
CELL.1635,CELL.1635,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1635,3,DNBL2
CELL.1636,CELL.1636,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1636,3,Immature NPTXEX
CELL.1639,CELL.1639,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1639,6,VLMC
CELL.1640,CELL.1640,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1640,3,Immature NPTXEX
CELL.1641,CELL.1641,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1641,1,Immature MSN
CELL.1642,CELL.1642,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1642,3,Immature NPTXEX
CELL.1644,CELL.1644,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1644,3,Immature NPTXEX
CELL.1646,CELL.1646,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1646,3,Immature NPTXEX
CELL.1647,CELL.1647,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1647,3,Immature NPTXEX
CELL.1648,CELL.1648,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1648,3,Immature NPTXEX
CELL.1649,CELL.1649,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1649,3,Immature NPTXEX
CELL.1650,CELL.1650,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1650,6,VLMC
CELL.1651,CELL.1651,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1651,6,VLMC
CELL.1653,CELL.1653,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1653,6,VLMC
CELL.1654,CELL.1654,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1654,6,VLMC
CELL.1656,CELL.1656,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1656,3,DNBL2
CELL.1657,CELL.1657,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1657,3,Immature NPTXEX
CELL.1658,CELL.1658,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1658,3,Immature NPTXEX
CELL.1659,CELL.1659,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1659,3,Immature NPTXEX
CELL.1660,CELL.1660,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1660,3,Immature NPTXEX
CELL.1664,CELL.1664,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1664,3,Immature NPTXEX
CELL.1665,CELL.1665,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1665,3,Immature NPTXEX
CELL.1668,CELL.1668,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1668,3,Immature NPTXEX
CELL.1675,CELL.1675,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1675,3,Immature NPTXEX
CELL.1676,CELL.1676,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1676,6,VLMC
CELL.1677,CELL.1677,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1677,3,Immature NPTXEX
CELL.1678,CELL.1678,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1678,3,Immature NPTXEX
CELL.1680,CELL.1680,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1680,3,Immature NPTXEX
CELL.1681,CELL.1681,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1681,3,Immature NPTXEX
CELL.1684,CELL.1684,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1684,3,DNBL2
CELL.1685,CELL.1685,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1685,3,Immature NPTXEX
CELL.1686,CELL.1686,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1686,3,Immature NPTXEX
CELL.1687,CELL.1687,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1687,3,Immature NPTXEX
CELL.1688,CELL.1688,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1688,3,DNBL2
CELL.1695,CELL.1695,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1695,3,Immature NPTXEX
CELL.1699,CELL.1699,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1699,6,VLMC
CELL.1704,CELL.1704,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1704,3,Immature NPTXEX
CELL.1707,CELL.1707,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1707,6,VLMC
