,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.933,CELL.933,5,Injury_15DPI_rep4_FP200000266TR_E4,933,0,CMPN,inj,V,CMPN,CMPN
CELL.934,CELL.934,5,Injury_15DPI_rep4_FP200000266TR_E4,934,4,CP,inj,V,VLMC,VLMC
CELL.935,CELL.935,1,Injury_15DPI_rep4_FP200000266TR_E4,935,0,CMPN,inj,V,CMPN,CMPN
CELL.936,CELL.936,3,Injury_15DPI_rep4_FP200000266TR_E4,936,10,BKC,inj,V,CCKIN,CCKIN
CELL.937,CELL.937,3,Injury_15DPI_rep4_FP200000266TR_E4,937,2,SSTIN,inj,V,MSN,MSN
CELL.938,CELL.938,5,Injury_15DPI_rep4_FP200000266TR_E4,938,0,CMPN,inj,V,CMPN,CMPN
CELL.939,CELL.939,1,Injury_15DPI_rep4_FP200000266TR_E4,939,0,CMPN,inj,V,CMPN,CMPN
CELL.940,CELL.940,2,Injury_15DPI_rep4_FP200000266TR_E4,940,6,CP,inj,V,VLMC,VLMC
CELL.941,CELL.941,8,Injury_15DPI_rep4_FP200000266TR_E4,941,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.942,CELL.942,4,Injury_15DPI_rep4_FP200000266TR_E4,942,6,CP,uninj,V,VLMC,VLMC
CELL.943,CELL.943,3,Injury_15DPI_rep4_FP200000266TR_E4,943,2,StriatumIN,inj,V,MSN,MSN
CELL.944,CELL.944,3,Injury_15DPI_rep4_FP200000266TR_E4,944,2,StriatumIN,inj,V,MSN,MSN
CELL.945,CELL.945,3,Injury_15DPI_rep4_FP200000266TR_E4,945,2,SSTIN,inj,V,SSTIN,SSTIN
CELL.946,CELL.946,2,Injury_15DPI_rep4_FP200000266TR_E4,946,2,StriatumIN,inj,V,MSN,MSN
CELL.947,CELL.947,1,Injury_15DPI_rep4_FP200000266TR_E4,947,0,CMPN,inj,V,CMPN,CMPN
CELL.948,CELL.948,2,Injury_15DPI_rep4_FP200000266TR_E4,948,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.949,CELL.949,3,Injury_15DPI_rep4_FP200000266TR_E4,949,2,MSN,inj,V,MSN,MSN
CELL.950,CELL.950,2,Injury_15DPI_rep4_FP200000266TR_E4,950,18,IMC,inj,V,Microglia,MCG
CELL.951,CELL.951,5,Injury_15DPI_rep4_FP200000266TR_E4,951,0,CMPN,inj,V,CMPN,CMPN
CELL.952,CELL.952,2,Injury_15DPI_rep4_FP200000266TR_E4,952,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.953,CELL.953,5,Injury_15DPI_rep4_FP200000266TR_E4,953,0,CMPN,inj,V,CMPN,CMPN
CELL.954,CELL.954,1,Injury_15DPI_rep4_FP200000266TR_E4,954,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.955,CELL.955,2,Injury_15DPI_rep4_FP200000266TR_E4,955,0,CCND1RGC,inj,V,CMPN,CMPN
CELL.956,CELL.956,1,Injury_15DPI_rep4_FP200000266TR_E4,956,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.957,CELL.957,2,Injury_15DPI_rep4_FP200000266TR_E4,957,0,CMPN,inj,V,CMPN,CMPN
CELL.958,CELL.958,5,Injury_15DPI_rep4_FP200000266TR_E4,958,4,CP,inj,V,VLMC,VLMC
CELL.959,CELL.959,1,Injury_15DPI_rep4_FP200000266TR_E4,959,0,CMPN,inj,V,CMPN,CMPN
CELL.960,CELL.960,1,Injury_15DPI_rep4_FP200000266TR_E4,960,0,CMPN,inj,V,CMPN,CMPN
CELL.961,CELL.961,3,Injury_15DPI_rep4_FP200000266TR_E4,961,2,SSTIN,inj,V,SSTIN,SSTIN
CELL.962,CELL.962,2,Injury_15DPI_rep4_FP200000266TR_E4,962,18,IMC,inj,V,Microglia,MCG
CELL.963,CELL.963,1,Injury_15DPI_rep4_FP200000266TR_E4,963,0,CMPN,inj,V,CMPN,CMPN
CELL.964,CELL.964,4,Injury_15DPI_rep4_FP200000266TR_E4,964,15,VLMC,inj,V,VLMC,VLMC
CELL.965,CELL.965,1,Injury_15DPI_rep4_FP200000266TR_E4,965,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.966,CELL.966,5,Injury_15DPI_rep4_FP200000266TR_E4,966,6,CP,inj,V,VLMC,VLMC
CELL.967,CELL.967,2,Injury_15DPI_rep4_FP200000266TR_E4,967,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.968,CELL.968,1,Injury_15DPI_rep4_FP200000266TR_E4,968,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.970,CELL.970,3,Injury_15DPI_rep4_FP200000266TR_E4,970,2,StriatumIN,inj,V,MSN,MSN
CELL.971,CELL.971,5,Injury_15DPI_rep4_FP200000266TR_E4,971,6,CP,inj,V,VLMC,VLMC
CELL.972,CELL.972,1,Injury_15DPI_rep4_FP200000266TR_E4,972,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.973,CELL.973,1,Injury_15DPI_rep4_FP200000266TR_E4,973,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.974,CELL.974,3,Injury_15DPI_rep4_FP200000266TR_E4,974,2,MSN,inj,V,MSN,MSN
CELL.975,CELL.975,2,Injury_15DPI_rep4_FP200000266TR_E4,975,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.976,CELL.976,3,Injury_15DPI_rep4_FP200000266TR_E4,976,2,StriatumIN,inj,V,MSN,MSN
CELL.977,CELL.977,1,Injury_15DPI_rep4_FP200000266TR_E4,977,0,CMPN,inj,V,CMPN,CMPN
CELL.979,CELL.979,1,Injury_15DPI_rep4_FP200000266TR_E4,979,0,CMPN,inj,V,CMPN,CMPN
CELL.980,CELL.980,1,Injury_15DPI_rep4_FP200000266TR_E4,980,6,CP,inj,V,VLMC,VLMC
CELL.981,CELL.981,2,Injury_15DPI_rep4_FP200000266TR_E4,981,2,StriatumIN,inj,V,MSN,MSN
CELL.982,CELL.982,3,Injury_15DPI_rep4_FP200000266TR_E4,982,2,StriatumIN,inj,V,MSN,MSN
CELL.983,CELL.983,2,Injury_15DPI_rep4_FP200000266TR_E4,983,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.984,CELL.984,5,Injury_15DPI_rep4_FP200000266TR_E4,984,0,CMPN,inj,V,CMPN,CMPN
CELL.985,CELL.985,1,Injury_15DPI_rep4_FP200000266TR_E4,985,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.987,CELL.987,2,Injury_15DPI_rep4_FP200000266TR_E4,987,0,CMPN,inj,V,CMPN,CMPN
CELL.988,CELL.988,5,Injury_15DPI_rep4_FP200000266TR_E4,988,0,CMPN,inj,V,CMPN,CMPN
CELL.989,CELL.989,1,Injury_15DPI_rep4_FP200000266TR_E4,989,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.990,CELL.990,5,Injury_15DPI_rep4_FP200000266TR_E4,990,0,CMPN,inj,V,CMPN,CMPN
CELL.991,CELL.991,1,Injury_15DPI_rep4_FP200000266TR_E4,991,0,CP,uninj,V,VLMC,VLMC
CELL.992,CELL.992,1,Injury_15DPI_rep4_FP200000266TR_E4,992,6,CP,inj,V,VLMC,VLMC
CELL.994,CELL.994,5,Injury_15DPI_rep4_FP200000266TR_E4,994,0,CMPN,inj,V,CMPN,CMPN
CELL.995,CELL.995,1,Injury_15DPI_rep4_FP200000266TR_E4,995,0,CMPN,inj,V,CMPN,CMPN
CELL.996,CELL.996,4,Injury_15DPI_rep4_FP200000266TR_E4,996,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.997,CELL.997,8,Injury_15DPI_rep4_FP200000266TR_E4,997,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.998,CELL.998,1,Injury_15DPI_rep4_FP200000266TR_E4,998,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.999,CELL.999,3,Injury_15DPI_rep4_FP200000266TR_E4,999,2,StriatumIN,inj,V,MSN,MSN
CELL.1000,CELL.1000,1,Injury_15DPI_rep4_FP200000266TR_E4,1000,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1001,CELL.1001,1,Injury_15DPI_rep4_FP200000266TR_E4,1001,0,NBL,inj,V,CMPN,CMPN
CELL.1002,CELL.1002,5,Injury_15DPI_rep4_FP200000266TR_E4,1002,0,CMPN,inj,V,CMPN,CMPN
CELL.1003,CELL.1003,1,Injury_15DPI_rep4_FP200000266TR_E4,1003,14,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.1004,CELL.1004,2,Injury_15DPI_rep4_FP200000266TR_E4,1004,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1006,CELL.1006,1,Injury_15DPI_rep4_FP200000266TR_E4,1006,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1007,CELL.1007,1,Injury_15DPI_rep4_FP200000266TR_E4,1007,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1008,CELL.1008,1,Injury_15DPI_rep4_FP200000266TR_E4,1008,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1009,CELL.1009,8,Injury_15DPI_rep4_FP200000266TR_E4,1009,6,CP,uninj,V,VLMC,VLMC
CELL.1010,CELL.1010,2,Injury_15DPI_rep4_FP200000266TR_E4,1010,6,CP,inj,V,VLMC,VLMC
CELL.1011,CELL.1011,2,Injury_15DPI_rep4_FP200000266TR_E4,1011,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1012,CELL.1012,4,Injury_15DPI_rep4_FP200000266TR_E4,1012,4,CP,inj,V,VLMC,VLMC
CELL.1013,CELL.1013,3,Injury_15DPI_rep4_FP200000266TR_E4,1013,2,SSTIN,inj,V,SSTIN,SSTIN
CELL.1014,CELL.1014,2,Injury_15DPI_rep4_FP200000266TR_E4,1014,18,IMC,inj,V,Microglia,MCG
CELL.1015,CELL.1015,2,Injury_15DPI_rep4_FP200000266TR_E4,1015,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1016,CELL.1016,4,Injury_15DPI_rep4_FP200000266TR_E4,1016,15,VLMC,uninj,V,VLMC,VLMC
CELL.1017,CELL.1017,2,Injury_15DPI_rep4_FP200000266TR_E4,1017,18,IMC,inj,V,Microglia,MCG
CELL.1018,CELL.1018,2,Injury_15DPI_rep4_FP200000266TR_E4,1018,18,IMC,inj,V,Microglia,MCG
CELL.1019,CELL.1019,1,Injury_15DPI_rep4_FP200000266TR_E4,1019,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1020,CELL.1020,5,Injury_15DPI_rep4_FP200000266TR_E4,1020,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1021,CELL.1021,1,Injury_15DPI_rep4_FP200000266TR_E4,1021,0,CMPN,uninj,V,CMPN,CMPN
CELL.1022,CELL.1022,2,Injury_15DPI_rep4_FP200000266TR_E4,1022,2,StriatumIN,inj,V,MSN,MSN
CELL.1023,CELL.1023,5,Injury_15DPI_rep4_FP200000266TR_E4,1023,0,CMPN,inj,V,CMPN,CMPN
CELL.1024,CELL.1024,1,Injury_15DPI_rep4_FP200000266TR_E4,1024,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1026,CELL.1026,4,Injury_15DPI_rep4_FP200000266TR_E4,1026,4,CP,inj,V,VLMC,VLMC
CELL.1027,CELL.1027,1,Injury_15DPI_rep4_FP200000266TR_E4,1027,0,CMPN,inj,V,CMPN,CMPN
CELL.1029,CELL.1029,1,Injury_15DPI_rep4_FP200000266TR_E4,1029,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1030,CELL.1030,3,Injury_15DPI_rep4_FP200000266TR_E4,1030,2,MSN,inj,V,MSN,MSN
CELL.1031,CELL.1031,3,Injury_15DPI_rep4_FP200000266TR_E4,1031,2,SSTIN,inj,V,SSTIN,SSTIN
CELL.1032,CELL.1032,2,Injury_15DPI_rep4_FP200000266TR_E4,1032,0,CMPN,inj,V,CMPN,CMPN
CELL.1033,CELL.1033,1,Injury_15DPI_rep4_FP200000266TR_E4,1033,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1035,CELL.1035,4,Injury_15DPI_rep4_FP200000266TR_E4,1035,15,VLMC,uninj,V,VLMC,VLMC
CELL.1036,CELL.1036,2,Injury_15DPI_rep4_FP200000266TR_E4,1036,4,CP,inj,V,VLMC,VLMC
CELL.1037,CELL.1037,5,Injury_15DPI_rep4_FP200000266TR_E4,1037,4,CP,inj,V,VLMC,VLMC
CELL.1038,CELL.1038,1,Injury_15DPI_rep4_FP200000266TR_E4,1038,0,CMPN,inj,V,CMPN,CMPN
CELL.1039,CELL.1039,1,Injury_15DPI_rep4_FP200000266TR_E4,1039,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1040,CELL.1040,4,Injury_15DPI_rep4_FP200000266TR_E4,1040,15,VLMC,inj,V,VLMC,VLMC
CELL.1041,CELL.1041,2,Injury_15DPI_rep4_FP200000266TR_E4,1041,18,IMC,inj,V,Microglia,MCG
CELL.1042,CELL.1042,5,Injury_15DPI_rep4_FP200000266TR_E4,1042,0,CMPN,inj,V,CMPN,CMPN
CELL.1043,CELL.1043,1,Injury_15DPI_rep4_FP200000266TR_E4,1043,0,CMPN,inj,V,CMPN,CMPN
CELL.1044,CELL.1044,3,Injury_15DPI_rep4_FP200000266TR_E4,1044,2,MSN,inj,V,MSN,MSN
CELL.1045,CELL.1045,2,Injury_15DPI_rep4_FP200000266TR_E4,1045,18,IMC,inj,V,Microglia,MCG
CELL.1046,CELL.1046,1,Injury_15DPI_rep4_FP200000266TR_E4,1046,0,CMPN,inj,V,CMPN,CMPN
CELL.1047,CELL.1047,4,Injury_15DPI_rep4_FP200000266TR_E4,1047,15,VLMC,uninj,V,VLMC,VLMC
CELL.1048,CELL.1048,2,Injury_15DPI_rep4_FP200000266TR_E4,1048,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1049,CELL.1049,1,Injury_15DPI_rep4_FP200000266TR_E4,1049,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1050,CELL.1050,1,Injury_15DPI_rep4_FP200000266TR_E4,1050,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1051,CELL.1051,1,Injury_15DPI_rep4_FP200000266TR_E4,1051,6,CP,uninj,V,VLMC,VLMC
CELL.1052,CELL.1052,3,Injury_15DPI_rep4_FP200000266TR_E4,1052,2,StriatumIN,inj,V,MSN,MSN
CELL.1053,CELL.1053,2,Injury_15DPI_rep4_FP200000266TR_E4,1053,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1054,CELL.1054,1,Injury_15DPI_rep4_FP200000266TR_E4,1054,0,CMPN,inj,V,CMPN,CMPN
CELL.1055,CELL.1055,3,Injury_15DPI_rep4_FP200000266TR_E4,1055,2,StriatumIN,inj,V,MSN,MSN
CELL.1056,CELL.1056,2,Injury_15DPI_rep4_FP200000266TR_E4,1056,18,IMC,inj,V,Microglia,MCG
CELL.1057,CELL.1057,2,Injury_15DPI_rep4_FP200000266TR_E4,1057,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1058,CELL.1058,1,Injury_15DPI_rep4_FP200000266TR_E4,1058,0,CMPN,inj,V,CMPN,CMPN
CELL.1059,CELL.1059,2,Injury_15DPI_rep4_FP200000266TR_E4,1059,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1062,CELL.1062,2,Injury_15DPI_rep4_FP200000266TR_E4,1062,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1063,CELL.1063,5,Injury_15DPI_rep4_FP200000266TR_E4,1063,0,CMPN,inj,V,CMPN,CMPN
CELL.1064,CELL.1064,2,Injury_15DPI_rep4_FP200000266TR_E4,1064,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1066,CELL.1066,3,Injury_15DPI_rep4_FP200000266TR_E4,1066,2,StriatumIN,inj,V,MSN,MSN
CELL.1067,CELL.1067,5,Injury_15DPI_rep4_FP200000266TR_E4,1067,0,CMPN,inj,V,CMPN,CMPN
CELL.1069,CELL.1069,3,Injury_15DPI_rep4_FP200000266TR_E4,1069,2,SSTIN,inj,V,SSTIN,SSTIN
CELL.1070,CELL.1070,2,Injury_15DPI_rep4_FP200000266TR_E4,1070,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1071,CELL.1071,2,Injury_15DPI_rep4_FP200000266TR_E4,1071,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1072,CELL.1072,1,Injury_15DPI_rep4_FP200000266TR_E4,1072,0,CMPN,inj,V,CMPN,CMPN
CELL.1073,CELL.1073,1,Injury_15DPI_rep4_FP200000266TR_E4,1073,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1074,CELL.1074,1,Injury_15DPI_rep4_FP200000266TR_E4,1074,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1075,CELL.1075,1,Injury_15DPI_rep4_FP200000266TR_E4,1075,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1076,CELL.1076,2,Injury_15DPI_rep4_FP200000266TR_E4,1076,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1077,CELL.1077,1,Injury_15DPI_rep4_FP200000266TR_E4,1077,0,CMPN,inj,V,CMPN,CMPN
CELL.1078,CELL.1078,1,Injury_15DPI_rep4_FP200000266TR_E4,1078,0,NBL,inj,V,CMPN,CMPN
CELL.1079,CELL.1079,1,Injury_15DPI_rep4_FP200000266TR_E4,1079,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1080,CELL.1080,3,Injury_15DPI_rep4_FP200000266TR_E4,1080,2,StriatumIN,inj,V,MSN,MSN
CELL.1081,CELL.1081,2,Injury_15DPI_rep4_FP200000266TR_E4,1081,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1082,CELL.1082,3,Injury_15DPI_rep4_FP200000266TR_E4,1082,2,StriatumIN,inj,V,MSN,MSN
CELL.1083,CELL.1083,5,Injury_15DPI_rep4_FP200000266TR_E4,1083,0,CMPN,inj,V,CMPN,CMPN
CELL.1084,CELL.1084,8,Injury_15DPI_rep4_FP200000266TR_E4,1084,14,NBL,inj,V,SCGNIN,SCGNIN
CELL.1086,CELL.1086,4,Injury_15DPI_rep4_FP200000266TR_E4,1086,15,VLMC,uninj,V,VLMC,VLMC
CELL.1087,CELL.1087,1,Injury_15DPI_rep4_FP200000266TR_E4,1087,0,CMPN,inj,V,CMPN,CMPN
CELL.1088,CELL.1088,1,Injury_15DPI_rep4_FP200000266TR_E4,1088,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1090,CELL.1090,3,Injury_15DPI_rep4_FP200000266TR_E4,1090,2,SSTIN,inj,V,MSN,MSN
CELL.1091,CELL.1091,2,Injury_15DPI_rep4_FP200000266TR_E4,1091,18,IMC,inj,V,Microglia,MCG
CELL.1092,CELL.1092,1,Injury_15DPI_rep4_FP200000266TR_E4,1092,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1094,CELL.1094,3,Injury_15DPI_rep4_FP200000266TR_E4,1094,2,MSN,inj,V,MSN,MSN
CELL.1095,CELL.1095,1,Injury_15DPI_rep4_FP200000266TR_E4,1095,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1097,CELL.1097,1,Injury_15DPI_rep4_FP200000266TR_E4,1097,0,CMPN,inj,V,CMPN,CMPN
CELL.1098,CELL.1098,2,Injury_15DPI_rep4_FP200000266TR_E4,1098,18,IMC,inj,V,Microglia,MCG
CELL.1099,CELL.1099,5,Injury_15DPI_rep4_FP200000266TR_E4,1099,0,CMPN,inj,V,CMPN,CMPN
CELL.1100,CELL.1100,2,Injury_15DPI_rep4_FP200000266TR_E4,1100,2,StriatumIN,inj,V,MSN,MSN
CELL.1101,CELL.1101,5,Injury_15DPI_rep4_FP200000266TR_E4,1101,0,CMPN,inj,V,CMPN,CMPN
CELL.1102,CELL.1102,1,Injury_15DPI_rep4_FP200000266TR_E4,1102,0,CMPN,inj,V,CMPN,CMPN
CELL.1103,CELL.1103,1,Injury_15DPI_rep4_FP200000266TR_E4,1103,0,NBL,uninj,V,CMPN,CMPN
CELL.1104,CELL.1104,4,Injury_15DPI_rep4_FP200000266TR_E4,1104,15,VLMC,uninj,V,VLMC,VLMC
CELL.1105,CELL.1105,3,Injury_15DPI_rep4_FP200000266TR_E4,1105,2,CMPN,inj,V,MSN,MSN
CELL.1106,CELL.1106,5,Injury_15DPI_rep4_FP200000266TR_E4,1106,0,NBL,inj,V,CMPN,CMPN
CELL.1107,CELL.1107,4,Injury_15DPI_rep4_FP200000266TR_E4,1107,4,CP,uninj,V,VLMC,VLMC
CELL.1108,CELL.1108,1,Injury_15DPI_rep4_FP200000266TR_E4,1108,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1109,CELL.1109,8,Injury_15DPI_rep4_FP200000266TR_E4,1109,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1110,CELL.1110,1,Injury_15DPI_rep4_FP200000266TR_E4,1110,0,CP,uninj,V,VLMC,VLMC
CELL.1111,CELL.1111,2,Injury_15DPI_rep4_FP200000266TR_E4,1111,0,CMPN,inj,V,CMPN,CMPN
CELL.1112,CELL.1112,2,Injury_15DPI_rep4_FP200000266TR_E4,1112,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1113,CELL.1113,1,Injury_15DPI_rep4_FP200000266TR_E4,1113,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1115,CELL.1115,1,Injury_15DPI_rep4_FP200000266TR_E4,1115,6,CP,inj,V,VLMC,VLMC
CELL.1116,CELL.1116,1,Injury_15DPI_rep4_FP200000266TR_E4,1116,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1117,CELL.1117,1,Injury_15DPI_rep4_FP200000266TR_E4,1117,0,NBL,uninj,V,CMPN,CMPN
CELL.1118,CELL.1118,3,Injury_15DPI_rep4_FP200000266TR_E4,1118,2,StriatumIN,inj,V,MSN,MSN
CELL.1119,CELL.1119,2,Injury_15DPI_rep4_FP200000266TR_E4,1119,18,IMC,inj,V,Microglia,MCG
CELL.1120,CELL.1120,2,Injury_15DPI_rep4_FP200000266TR_E4,1120,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1121,CELL.1121,2,Injury_15DPI_rep4_FP200000266TR_E4,1121,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1123,CELL.1123,3,Injury_15DPI_rep4_FP200000266TR_E4,1123,2,StriatumIN,inj,V,MSN,MSN
CELL.1124,CELL.1124,8,Injury_15DPI_rep4_FP200000266TR_E4,1124,2,StriatumIN,inj,V,MSN,MSN
CELL.1125,CELL.1125,5,Injury_15DPI_rep4_FP200000266TR_E4,1125,0,CMPN,inj,V,CMPN,CMPN
CELL.1126,CELL.1126,1,Injury_15DPI_rep4_FP200000266TR_E4,1126,0,CMPN,inj,V,CMPN,CMPN
CELL.1127,CELL.1127,1,Injury_15DPI_rep4_FP200000266TR_E4,1127,0,NBL,inj,V,CMPN,CMPN
CELL.1128,CELL.1128,5,Injury_15DPI_rep4_FP200000266TR_E4,1128,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1129,CELL.1129,1,Injury_15DPI_rep4_FP200000266TR_E4,1129,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1130,CELL.1130,4,Injury_15DPI_rep4_FP200000266TR_E4,1130,4,CP,uninj,V,VLMC,VLMC
CELL.1131,CELL.1131,4,Injury_15DPI_rep4_FP200000266TR_E4,1131,4,CP,inj,V,VLMC,VLMC
CELL.1132,CELL.1132,3,Injury_15DPI_rep4_FP200000266TR_E4,1132,6,CP,inj,V,VLMC,VLMC
CELL.1133,CELL.1133,2,Injury_15DPI_rep4_FP200000266TR_E4,1133,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1134,CELL.1134,3,Injury_15DPI_rep4_FP200000266TR_E4,1134,2,StriatumIN,inj,V,MSN,MSN
CELL.1135,CELL.1135,2,Injury_15DPI_rep4_FP200000266TR_E4,1135,18,IMC,inj,V,Microglia,MCG
CELL.1137,CELL.1137,3,Injury_15DPI_rep4_FP200000266TR_E4,1137,2,StriatumIN,inj,V,MSN,MSN
CELL.1138,CELL.1138,1,Injury_15DPI_rep4_FP200000266TR_E4,1138,0,CMPN,inj,V,CMPN,CMPN
CELL.1139,CELL.1139,1,Injury_15DPI_rep4_FP200000266TR_E4,1139,0,NBL,uninj,V,CMPN,CMPN
CELL.1140,CELL.1140,8,Injury_15DPI_rep4_FP200000266TR_E4,1140,4,CP,inj,V,VLMC,VLMC
CELL.1142,CELL.1142,2,Injury_15DPI_rep4_FP200000266TR_E4,1142,6,CP,inj,V,VLMC,VLMC
CELL.1144,CELL.1144,1,Injury_15DPI_rep4_FP200000266TR_E4,1144,6,CP,uninj,V,VLMC,VLMC
CELL.1145,CELL.1145,4,Injury_15DPI_rep4_FP200000266TR_E4,1145,15,VLMC,uninj,V,VLMC,VLMC
CELL.1146,CELL.1146,2,Injury_15DPI_rep4_FP200000266TR_E4,1146,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1148,CELL.1148,3,Injury_15DPI_rep4_FP200000266TR_E4,1148,2,MSN,inj,V,MSN,MSN
CELL.1149,CELL.1149,2,Injury_15DPI_rep4_FP200000266TR_E4,1149,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1150,CELL.1150,1,Injury_15DPI_rep4_FP200000266TR_E4,1150,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1151,CELL.1151,1,Injury_15DPI_rep4_FP200000266TR_E4,1151,11,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.1152,CELL.1152,5,Injury_15DPI_rep4_FP200000266TR_E4,1152,0,CMPN,inj,V,CMPN,CMPN
CELL.1153,CELL.1153,1,Injury_15DPI_rep4_FP200000266TR_E4,1153,0,DMIN,inj,V,NPTXEX,NPTXEX
CELL.1154,CELL.1154,1,Injury_15DPI_rep4_FP200000266TR_E4,1154,0,NBL,inj,V,CMPN,CMPN
CELL.1155,CELL.1155,1,Injury_15DPI_rep4_FP200000266TR_E4,1155,0,CMPN,inj,V,CMPN,CMPN
CELL.1156,CELL.1156,1,Injury_15DPI_rep4_FP200000266TR_E4,1156,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.1157,CELL.1157,3,Injury_15DPI_rep4_FP200000266TR_E4,1157,2,StriatumIN,inj,V,MSN,MSN
CELL.1158,CELL.1158,2,Injury_15DPI_rep4_FP200000266TR_E4,1158,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1159,CELL.1159,5,Injury_15DPI_rep4_FP200000266TR_E4,1159,0,CMPN,inj,V,CMPN,CMPN
CELL.1160,CELL.1160,1,Injury_15DPI_rep4_FP200000266TR_E4,1160,0,NBL,inj,V,CMPN,CMPN
CELL.1161,CELL.1161,4,Injury_15DPI_rep4_FP200000266TR_E4,1161,15,VLMC,inj,V,VLMC,VLMC
CELL.1163,CELL.1163,2,Injury_15DPI_rep4_FP200000266TR_E4,1163,18,IMC,inj,V,Microglia,MCG
CELL.1164,CELL.1164,1,Injury_15DPI_rep4_FP200000266TR_E4,1164,0,CMPN,inj,V,CMPN,CMPN
CELL.1165,CELL.1165,2,Injury_15DPI_rep4_FP200000266TR_E4,1165,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1166,CELL.1166,5,Injury_15DPI_rep4_FP200000266TR_E4,1166,0,CMPN,inj,V,CMPN,CMPN
