,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,y_center,x_center,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.6418,CELL.6418,2,Injury_20DPI_rep2_SS200000147BL_B4,6418,12,10657.0,2962.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6419,CELL.6419,3,Injury_20DPI_rep2_SS200000147BL_B4,6419,0,10959.0,2964.0,uninj,V,Striatum IN,MSN
CELL.6423,CELL.6423,1,Injury_20DPI_rep2_SS200000147BL_B4,6423,4,7450.0,2968.0,inj,V,CMPN,CMPN
CELL.6424,CELL.6424,1,Injury_20DPI_rep2_SS200000147BL_B4,6424,4,7478.0,2964.0,inj,V,CMPN,CMPN
CELL.6425,CELL.6425,1,Injury_20DPI_rep2_SS200000147BL_B4,6425,4,7928.0,2964.0,inj,V,CMPN,CMPN
CELL.6426,CELL.6426,0,Injury_20DPI_rep2_SS200000147BL_B4,6426,0,11158.0,2957.0,uninj,V,MSN,MSN
CELL.6427,CELL.6427,1,Injury_20DPI_rep2_SS200000147BL_B4,6427,4,8303.0,2977.0,inj,V,CMPN,CMPN
CELL.6428,CELL.6428,0,Injury_20DPI_rep2_SS200000147BL_B4,6428,0,11042.0,2966.0,uninj,V,MSN,MSN
CELL.6430,CELL.6430,1,Injury_20DPI_rep2_SS200000147BL_B4,6430,16,9044.0,2970.0,uninj,V,SCGNIN,SCGNIN
CELL.6431,CELL.6431,1,Injury_20DPI_rep2_SS200000147BL_B4,6431,4,9374.0,2964.0,uninj,V,CMPN,CMPN
CELL.6432,CELL.6432,3,Injury_20DPI_rep2_SS200000147BL_B4,6432,10,10906.0,2966.0,uninj,V,Striatum IN,MSN
CELL.6434,CELL.6434,3,Injury_20DPI_rep2_SS200000147BL_B4,6434,4,6926.0,2974.0,inj,V,CMPN,CMPN
CELL.6435,CELL.6435,2,Injury_20DPI_rep2_SS200000147BL_B4,6435,12,10687.0,2972.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6436,CELL.6436,2,Injury_20DPI_rep2_SS200000147BL_B4,6436,12,10725.0,2965.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6437,CELL.6437,3,Injury_20DPI_rep2_SS200000147BL_B4,6437,3,10842.0,2969.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6438,CELL.6438,3,Injury_20DPI_rep2_SS200000147BL_B4,6438,0,11101.0,2969.0,uninj,V,MSN,MSN
CELL.6441,CELL.6441,1,Injury_20DPI_rep2_SS200000147BL_B4,6441,17,8423.0,2967.0,inj,V,NTNG1EX,NTNG1EX
CELL.6442,CELL.6442,6,Injury_20DPI_rep2_SS200000147BL_B4,6442,16,9018.0,2974.0,uninj,V,SCGNIN,SCGNIN
CELL.6443,CELL.6443,1,Injury_20DPI_rep2_SS200000147BL_B4,6443,16,9321.0,2955.0,uninj,V,SCGNIN,SCGNIN
CELL.6448,CELL.6448,5,Injury_20DPI_rep2_SS200000147BL_B4,6448,9,8761.0,2970.0,inj,V,VLMC,VLMC
CELL.6449,CELL.6449,1,Injury_20DPI_rep2_SS200000147BL_B4,6449,4,7270.0,2973.0,inj,V,CMPN,CMPN
CELL.6450,CELL.6450,1,Injury_20DPI_rep2_SS200000147BL_B4,6450,17,7297.0,2976.0,inj,V,NTNG1EX,NTNG1EX
CELL.6451,CELL.6451,1,Injury_20DPI_rep2_SS200000147BL_B4,6451,4,7506.0,2969.0,inj,V,CMPN,CMPN
CELL.6452,CELL.6452,6,Injury_20DPI_rep2_SS200000147BL_B4,6452,4,7966.0,2973.0,inj,V,CMPN,CMPN
CELL.6455,CELL.6455,6,Injury_20DPI_rep2_SS200000147BL_B4,6455,4,6760.0,2974.0,inj,V,CMPN,CMPN
CELL.6457,CELL.6457,1,Injury_20DPI_rep2_SS200000147BL_B4,6457,7,9238.0,2972.0,uninj,V,NTNG1EX,NTNG1EX
CELL.6460,CELL.6460,1,Injury_20DPI_rep2_SS200000147BL_B4,6460,4,7239.0,2974.0,inj,V,CMPN,CMPN
CELL.6461,CELL.6461,1,Injury_20DPI_rep2_SS200000147BL_B4,6461,4,7414.0,2978.0,inj,V,CMPN,CMPN
CELL.6462,CELL.6462,2,Injury_20DPI_rep2_SS200000147BL_B4,6462,1,10589.0,2977.0,uninj,V,WNTRGC,WNTEGC
CELL.6464,CELL.6464,6,Injury_20DPI_rep2_SS200000147BL_B4,6464,7,8474.0,2977.0,inj,V,NTNG1EX,NTNG1EX
CELL.6466,CELL.6466,1,Injury_20DPI_rep2_SS200000147BL_B4,6466,4,9442.0,2976.0,uninj,V,CMPN,CMPN
CELL.6467,CELL.6467,6,Injury_20DPI_rep2_SS200000147BL_B4,6467,7,11834.0,2974.0,uninj,V,VLMC,VLMC
CELL.6470,CELL.6470,2,Injury_20DPI_rep2_SS200000147BL_B4,6470,1,10107.0,2973.0,uninj,V,WNTRGC,WNTEGC
CELL.6474,CELL.6474,3,Injury_20DPI_rep2_SS200000147BL_B4,6474,0,10989.0,2977.0,uninj,V,MSN,MSN
CELL.6477,CELL.6477,0,Injury_20DPI_rep2_SS200000147BL_B4,6477,15,11477.0,2970.0,uninj,V,OBNBL,OBNBL
CELL.6478,CELL.6478,1,Injury_20DPI_rep2_SS200000147BL_B4,6478,4,7199.0,2986.0,inj,V,CMPN,CMPN
CELL.6479,CELL.6479,1,Injury_20DPI_rep2_SS200000147BL_B4,6479,16,9549.0,2978.0,uninj,V,SCGNIN,SCGNIN
CELL.6483,CELL.6483,1,Injury_20DPI_rep2_SS200000147BL_B4,6483,4,7025.0,2974.0,inj,V,CMPN,CMPN
CELL.6484,CELL.6484,6,Injury_20DPI_rep2_SS200000147BL_B4,6484,4,7576.0,2980.0,inj,V,CMPN,CMPN
CELL.6485,CELL.6485,6,Injury_20DPI_rep2_SS200000147BL_B4,6485,2,11334.0,2979.0,uninj,V,VLMC,VLMC
CELL.6489,CELL.6489,1,Injury_20DPI_rep2_SS200000147BL_B4,6489,4,7544.0,2977.0,inj,V,CMPN,CMPN
CELL.6491,CELL.6491,5,Injury_20DPI_rep2_SS200000147BL_B4,6491,2,8120.0,2983.0,inj,V,VLMC,VLMC
CELL.6493,CELL.6493,6,Injury_20DPI_rep2_SS200000147BL_B4,6493,13,9777.0,2981.0,uninj,V,NPYIN,NPYIN
CELL.6494,CELL.6494,2,Injury_20DPI_rep2_SS200000147BL_B4,6494,1,10127.0,2984.0,uninj,V,WNTRGC,WNTEGC
CELL.6495,CELL.6495,2,Injury_20DPI_rep2_SS200000147BL_B4,6495,12,10154.0,2981.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6497,CELL.6497,1,Injury_20DPI_rep2_SS200000147BL_B4,6497,17,6897.0,2981.0,inj,V,NTNG1EX,NTNG1EX
CELL.6498,CELL.6498,1,Injury_20DPI_rep2_SS200000147BL_B4,6498,13,7759.0,2974.0,inj,V,NPYIN,NPYIN
CELL.6499,CELL.6499,6,Injury_20DPI_rep2_SS200000147BL_B4,6499,7,8685.0,2982.0,inj,V,VLMC,VLMC
CELL.6500,CELL.6500,3,Injury_20DPI_rep2_SS200000147BL_B4,6500,0,11083.0,2986.0,uninj,V,Striatum IN,MSN
CELL.6502,CELL.6502,1,Injury_20DPI_rep2_SS200000147BL_B4,6502,4,8379.0,2990.0,inj,V,CMPN,CMPN
CELL.6503,CELL.6503,1,Injury_20DPI_rep2_SS200000147BL_B4,6503,7,8518.0,2991.0,inj,V,NTNG1EX,NTNG1EX
CELL.6504,CELL.6504,5,Injury_20DPI_rep2_SS200000147BL_B4,6504,9,8742.0,2983.0,inj,V,VLMC,VLMC
CELL.6507,CELL.6507,1,Injury_20DPI_rep2_SS200000147BL_B4,6507,4,7151.0,2989.0,inj,V,CMPN,CMPN
CELL.6508,CELL.6508,5,Injury_20DPI_rep2_SS200000147BL_B4,6508,15,11370.0,2986.0,uninj,V,OBNBL,OBNBL
CELL.6509,CELL.6509,0,Injury_20DPI_rep2_SS200000147BL_B4,6509,15,11404.0,2988.0,uninj,V,OBNBL,OBNBL
CELL.6511,CELL.6511,5,Injury_20DPI_rep2_SS200000147BL_B4,6511,9,8768.0,2990.0,inj,V,VLMC,VLMC
CELL.6512,CELL.6512,2,Injury_20DPI_rep2_SS200000147BL_B4,6512,12,10651.0,2989.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6513,CELL.6513,3,Injury_20DPI_rep2_SS200000147BL_B4,6513,0,10943.0,2985.0,uninj,V,MSN,MSN
CELL.6514,CELL.6514,1,Injury_20DPI_rep2_SS200000147BL_B4,6514,17,6969.0,2989.0,inj,V,NTNG1EX,NTNG1EX
CELL.6515,CELL.6515,6,Injury_20DPI_rep2_SS200000147BL_B4,6515,10,7130.0,2988.0,inj,V,Striatum IN,MSN
CELL.6516,CELL.6516,9,Injury_20DPI_rep2_SS200000147BL_B4,6516,3,10818.0,2989.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6518,CELL.6518,1,Injury_20DPI_rep2_SS200000147BL_B4,6518,4,9515.0,2987.0,uninj,V,CMPN,CMPN
CELL.6519,CELL.6519,9,Injury_20DPI_rep2_SS200000147BL_B4,6519,3,10789.0,2991.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6520,CELL.6520,3,Injury_20DPI_rep2_SS200000147BL_B4,6520,0,11122.0,2991.0,uninj,V,MSN,MSN
CELL.6524,CELL.6524,1,Injury_20DPI_rep2_SS200000147BL_B4,6524,4,7714.0,2991.0,inj,V,CMPN,CMPN
CELL.6525,CELL.6525,1,Injury_20DPI_rep2_SS200000147BL_B4,6525,4,8235.0,2987.0,inj,V,CMPN,CMPN
CELL.6526,CELL.6526,1,Injury_20DPI_rep2_SS200000147BL_B4,6526,13,9307.0,2992.0,uninj,V,NPYIN,NPYIN
CELL.6527,CELL.6527,1,Injury_20DPI_rep2_SS200000147BL_B4,6527,4,9884.0,2993.0,uninj,V,CMPN,CMPN
CELL.6528,CELL.6528,0,Injury_20DPI_rep2_SS200000147BL_B4,6528,0,11049.0,2997.0,uninj,V,MSN,MSN
CELL.6529,CELL.6529,5,Injury_20DPI_rep2_SS200000147BL_B4,6529,9,11982.0,2990.0,uninj,V,VLMC,VLMC
CELL.6530,CELL.6530,1,Injury_20DPI_rep2_SS200000147BL_B4,6530,4,7086.0,2990.0,inj,V,CMPN,CMPN
CELL.6531,CELL.6531,6,Injury_20DPI_rep2_SS200000147BL_B4,6531,7,8907.0,2993.0,uninj,V,VLMC,VLMC
CELL.6532,CELL.6532,1,Injury_20DPI_rep2_SS200000147BL_B4,6532,4,9855.0,2992.0,uninj,V,CMPN,CMPN
CELL.6533,CELL.6533,0,Injury_20DPI_rep2_SS200000147BL_B4,6533,2,11723.0,2991.0,uninj,V,VLMC,VLMC
CELL.6536,CELL.6536,9,Injury_20DPI_rep2_SS200000147BL_B4,6536,1,10762.0,2986.0,uninj,V,DIPC,TLNBL
CELL.6537,CELL.6537,0,Injury_20DPI_rep2_SS200000147BL_B4,6537,0,11188.0,2995.0,uninj,V,MSN,MSN
CELL.6539,CELL.6539,5,Injury_20DPI_rep2_SS200000147BL_B4,6539,9,6334.0,2998.0,inj,V,VLMC,VLMC
CELL.6540,CELL.6540,1,Injury_20DPI_rep2_SS200000147BL_B4,6540,4,7340.0,2993.0,inj,V,CMPN,CMPN
CELL.6542,CELL.6542,3,Injury_20DPI_rep2_SS200000147BL_B4,6542,10,10919.0,2990.0,uninj,V,Striatum IN,MSN
CELL.6543,CELL.6543,0,Injury_20DPI_rep2_SS200000147BL_B4,6543,15,11255.0,2983.0,uninj,V,OBNBL,OBNBL
CELL.6545,CELL.6545,1,Injury_20DPI_rep2_SS200000147BL_B4,6545,13,7785.0,2992.0,inj,V,NPYIN,NPYIN
CELL.6546,CELL.6546,1,Injury_20DPI_rep2_SS200000147BL_B4,6546,4,9934.0,2994.0,uninj,V,CMPN,CMPN
CELL.6547,CELL.6547,1,Injury_20DPI_rep2_SS200000147BL_B4,6547,4,9968.0,2998.0,uninj,V,CMPN,CMPN
CELL.6551,CELL.6551,1,Injury_20DPI_rep2_SS200000147BL_B4,6551,7,7891.0,2994.0,inj,V,NTNG1EX,NTNG1EX
CELL.6552,CELL.6552,6,Injury_20DPI_rep2_SS200000147BL_B4,6552,7,8455.0,2994.0,inj,V,VLMC,VLMC
CELL.6553,CELL.6553,1,Injury_20DPI_rep2_SS200000147BL_B4,6553,4,8978.0,2992.0,uninj,V,CMPN,CMPN
CELL.6554,CELL.6554,6,Injury_20DPI_rep2_SS200000147BL_B4,6554,4,9378.0,2996.0,uninj,V,CMPN,CMPN
CELL.6555,CELL.6555,0,Injury_20DPI_rep2_SS200000147BL_B4,6555,0,11014.0,2997.0,uninj,V,MSN,MSN
CELL.6558,CELL.6558,1,Injury_20DPI_rep2_SS200000147BL_B4,6558,17,6847.0,3000.0,inj,V,NTNG1EX,NTNG1EX
CELL.6559,CELL.6559,1,Injury_20DPI_rep2_SS200000147BL_B4,6559,13,7965.0,2993.0,inj,V,NPYIN,NPYIN
CELL.6560,CELL.6560,1,Injury_20DPI_rep2_SS200000147BL_B4,6560,4,10057.0,2999.0,uninj,V,DIPC,TLNBL
CELL.6561,CELL.6561,0,Injury_20DPI_rep2_SS200000147BL_B4,6561,0,11159.0,3001.0,uninj,V,MSN,MSN
CELL.6566,CELL.6566,1,Injury_20DPI_rep2_SS200000147BL_B4,6566,4,9745.0,2998.0,uninj,V,CMPN,CMPN
CELL.6568,CELL.6568,1,Injury_20DPI_rep2_SS200000147BL_B4,6568,4,7762.0,3002.0,inj,V,CMPN,CMPN
CELL.6569,CELL.6569,3,Injury_20DPI_rep2_SS200000147BL_B4,6569,10,10855.0,2995.0,uninj,V,Striatum IN,MSN
CELL.6571,CELL.6571,1,Injury_20DPI_rep2_SS200000147BL_B4,6571,4,7438.0,2999.0,inj,V,CMPN,CMPN
CELL.6572,CELL.6572,1,Injury_20DPI_rep2_SS200000147BL_B4,6572,13,7463.0,3000.0,inj,V,NPYIN,NPYIN
CELL.6573,CELL.6573,1,Injury_20DPI_rep2_SS200000147BL_B4,6573,4,8079.0,3001.0,inj,V,CMPN,CMPN
CELL.6574,CELL.6574,0,Injury_20DPI_rep2_SS200000147BL_B4,6574,0,10969.0,2998.0,uninj,V,MSN,MSN
CELL.6576,CELL.6576,1,Injury_20DPI_rep2_SS200000147BL_B4,6576,13,7608.0,3009.0,inj,V,NPYIN,NPYIN
CELL.6579,CELL.6579,2,Injury_20DPI_rep2_SS200000147BL_B4,6579,12,10614.0,3003.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6580,CELL.6580,2,Injury_20DPI_rep2_SS200000147BL_B4,6580,1,10738.0,3003.0,uninj,V,WNTRGC,WNTEGC
CELL.6581,CELL.6581,3,Injury_20DPI_rep2_SS200000147BL_B4,6581,10,10884.0,3003.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6584,CELL.6584,1,Injury_20DPI_rep2_SS200000147BL_B4,6584,4,7263.0,3005.0,inj,V,CMPN,CMPN
CELL.6585,CELL.6585,1,Injury_20DPI_rep2_SS200000147BL_B4,6585,4,7924.0,3004.0,inj,V,CMPN,CMPN
CELL.6586,CELL.6586,1,Injury_20DPI_rep2_SS200000147BL_B4,6586,17,9032.0,3000.0,uninj,V,NTNG1EX,NTNG1EX
CELL.6587,CELL.6587,2,Injury_20DPI_rep2_SS200000147BL_B4,6587,1,10097.0,3001.0,uninj,V,WNTRGC,WNTEGC
CELL.6588,CELL.6588,1,Injury_20DPI_rep2_SS200000147BL_B4,6588,7,8289.0,3006.0,inj,V,NTNG1EX,NTNG1EX
CELL.6589,CELL.6589,2,Injury_20DPI_rep2_SS200000147BL_B4,6589,3,10287.0,3004.0,uninj,V,Microglia,MCG
CELL.6592,CELL.6592,1,Injury_20DPI_rep2_SS200000147BL_B4,6592,17,6964.0,3013.0,inj,V,NTNG1EX,NTNG1EX
CELL.6593,CELL.6593,1,Injury_20DPI_rep2_SS200000147BL_B4,6593,4,9996.0,3004.0,uninj,V,CMPN,CMPN
CELL.6595,CELL.6595,0,Injury_20DPI_rep2_SS200000147BL_B4,6595,15,11448.0,3005.0,uninj,V,OBNBL,OBNBL
CELL.6597,CELL.6597,1,Injury_20DPI_rep2_SS200000147BL_B4,6597,17,7300.0,3002.0,inj,V,NTNG1EX,NTNG1EX
CELL.6598,CELL.6598,2,Injury_20DPI_rep2_SS200000147BL_B4,6598,1,10237.0,2996.0,uninj,V,DIPC,TLNBL
CELL.6600,CELL.6600,1,Injury_20DPI_rep2_SS200000147BL_B4,6600,4,7224.0,3009.0,inj,V,CMPN,CMPN
CELL.6601,CELL.6601,1,Injury_20DPI_rep2_SS200000147BL_B4,6601,4,9679.0,3016.0,uninj,V,CMPN,CMPN
CELL.6602,CELL.6602,2,Injury_20DPI_rep2_SS200000147BL_B4,6602,12,10706.0,3004.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6603,CELL.6603,5,Injury_20DPI_rep2_SS200000147BL_B4,6603,9,11951.0,3006.0,uninj,V,VLMC,VLMC
CELL.6606,CELL.6606,1,Injury_20DPI_rep2_SS200000147BL_B4,6606,14,6812.0,3006.0,inj,V,SSTIN,SSTIN
CELL.6607,CELL.6607,1,Injury_20DPI_rep2_SS200000147BL_B4,6607,17,6998.0,3005.0,inj,V,NTNG1EX,NTNG1EX
CELL.6608,CELL.6608,1,Injury_20DPI_rep2_SS200000147BL_B4,6608,17,7049.0,3005.0,inj,V,NTNG1EX,NTNG1EX
CELL.6614,CELL.6614,1,Injury_20DPI_rep2_SS200000147BL_B4,6614,4,6902.0,3013.0,inj,V,CMPN,CMPN
CELL.6615,CELL.6615,1,Injury_20DPI_rep2_SS200000147BL_B4,6615,4,7370.0,3004.0,inj,V,CMPN,CMPN
CELL.6616,CELL.6616,1,Injury_20DPI_rep2_SS200000147BL_B4,6616,17,8493.0,3007.0,inj,V,NTNG1EX,NTNG1EX
CELL.6617,CELL.6617,9,Injury_20DPI_rep2_SS200000147BL_B4,6617,1,10770.0,3013.0,uninj,V,DIPC,TLNBL
CELL.6618,CELL.6618,0,Injury_20DPI_rep2_SS200000147BL_B4,6618,0,11092.0,3006.0,uninj,V,MSN,MSN
CELL.6623,CELL.6623,1,Injury_20DPI_rep2_SS200000147BL_B4,6623,16,9157.0,3015.0,uninj,V,SCGNIN,SCGNIN
CELL.6625,CELL.6625,5,Injury_20DPI_rep2_SS200000147BL_B4,6625,9,8794.0,3012.0,inj,V,VLMC,VLMC
CELL.6629,CELL.6629,1,Injury_20DPI_rep2_SS200000147BL_B4,6629,14,7487.0,3012.0,inj,V,SSTIN,SSTIN
CELL.6630,CELL.6630,2,Injury_20DPI_rep2_SS200000147BL_B4,6630,12,10676.0,3022.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6633,CELL.6633,1,Injury_20DPI_rep2_SS200000147BL_B4,6633,4,7181.0,3007.0,inj,V,CMPN,CMPN
CELL.6635,CELL.6635,5,Injury_20DPI_rep2_SS200000147BL_B4,6635,9,8757.0,3014.0,inj,V,VLMC,VLMC
CELL.6636,CELL.6636,2,Injury_20DPI_rep2_SS200000147BL_B4,6636,12,10643.0,3020.0,uninj,V,SFRPRGC,SFRPEGC
CELL.6637,CELL.6637,5,Injury_20DPI_rep2_SS200000147BL_B4,6637,9,11981.0,3017.0,uninj,V,VLMC,VLMC
CELL.6638,CELL.6638,1,Injury_20DPI_rep2_SS200000147BL_B4,6638,17,8319.0,3009.0,inj,V,NTNG1EX,NTNG1EX
CELL.6639,CELL.6639,0,Injury_20DPI_rep2_SS200000147BL_B4,6639,15,11558.0,3015.0,uninj,V,OBNBL,OBNBL
CELL.6642,CELL.6642,0,Injury_20DPI_rep2_SS200000147BL_B4,6642,15,11349.0,3014.0,uninj,V,OBNBL,OBNBL
CELL.6644,CELL.6644,6,Injury_20DPI_rep2_SS200000147BL_B4,6644,17,9127.0,3016.0,uninj,V,NTNG1EX,NTNG1EX
CELL.6645,CELL.6645,0,Injury_20DPI_rep2_SS200000147BL_B4,6645,15,11459.0,3019.0,uninj,V,OBNBL,OBNBL
CELL.6648,CELL.6648,6,Injury_20DPI_rep2_SS200000147BL_B4,6648,17,9047.0,3018.0,uninj,V,NTNG1EX,NTNG1EX
CELL.6649,CELL.6649,9,Injury_20DPI_rep2_SS200000147BL_B4,6649,3,10800.0,3019.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6650,CELL.6650,9,Injury_20DPI_rep2_SS200000147BL_B4,6650,1,10829.0,3017.0,uninj,V,DIPC,TLNBL
CELL.6653,CELL.6653,1,Injury_20DPI_rep2_SS200000147BL_B4,6653,13,8225.0,3017.0,inj,V,NPYIN,NPYIN
CELL.6654,CELL.6654,1,Injury_20DPI_rep2_SS200000147BL_B4,6654,4,8387.0,3017.0,inj,V,CMPN,CMPN
CELL.6656,CELL.6656,0,Injury_20DPI_rep2_SS200000147BL_B4,6656,0,11140.0,3017.0,uninj,V,MSN,MSN
CELL.6657,CELL.6657,1,Injury_20DPI_rep2_SS200000147BL_B4,6657,4,7742.0,3017.0,inj,V,CMPN,CMPN
CELL.6658,CELL.6658,2,Injury_20DPI_rep2_SS200000147BL_B4,6658,1,10735.0,3021.0,uninj,V,DIPC,TLNBL
CELL.6659,CELL.6659,0,Injury_20DPI_rep2_SS200000147BL_B4,6659,0,10944.0,3018.0,uninj,V,MSN,MSN
CELL.6662,CELL.6662,1,Injury_20DPI_rep2_SS200000147BL_B4,6662,4,6870.0,3026.0,inj,V,CMPN,CMPN
CELL.6663,CELL.6663,1,Injury_20DPI_rep2_SS200000147BL_B4,6663,4,7114.0,3022.0,inj,V,CMPN,CMPN
CELL.6664,CELL.6664,1,Injury_20DPI_rep2_SS200000147BL_B4,6664,4,7509.0,3019.0,inj,V,CMPN,CMPN
CELL.6665,CELL.6665,1,Injury_20DPI_rep2_SS200000147BL_B4,6665,4,10038.0,3021.0,uninj,V,CMPN,CMPN
CELL.6666,CELL.6666,0,Injury_20DPI_rep2_SS200000147BL_B4,6666,15,11425.0,3027.0,uninj,V,OBNBL,OBNBL
CELL.6670,CELL.6670,1,Injury_20DPI_rep2_SS200000147BL_B4,6670,17,6846.0,3024.0,inj,V,NTNG1EX,NTNG1EX
CELL.6671,CELL.6671,1,Injury_20DPI_rep2_SS200000147BL_B4,6671,4,7089.0,3023.0,inj,V,CMPN,CMPN
CELL.6672,CELL.6672,1,Injury_20DPI_rep2_SS200000147BL_B4,6672,0,9294.0,3020.0,uninj,V,MSN,MSN
CELL.6673,CELL.6673,0,Injury_20DPI_rep2_SS200000147BL_B4,6673,3,10862.0,3022.0,uninj,V,Immature Neuron-Wound,IMN
CELL.6674,CELL.6674,0,Injury_20DPI_rep2_SS200000147BL_B4,6674,0,10905.0,3021.0,uninj,V,MSN,MSN
CELL.6676,CELL.6676,1,Injury_20DPI_rep2_SS200000147BL_B4,6676,17,7148.0,3024.0,inj,V,NTNG1EX,NTNG1EX
CELL.6677,CELL.6677,1,Injury_20DPI_rep2_SS200000147BL_B4,6677,7,9357.0,3030.0,uninj,V,VLMC,VLMC
CELL.6678,CELL.6678,1,Injury_20DPI_rep2_SS200000147BL_B4,6678,13,9497.0,3025.0,uninj,V,NPYIN,NPYIN
CELL.6679,CELL.6679,6,Injury_20DPI_rep2_SS200000147BL_B4,6679,1,10210.0,3025.0,uninj,V,WNTRGC,WNTEGC
CELL.6680,CELL.6680,3,Injury_20DPI_rep2_SS200000147BL_B4,6680,0,11001.0,3021.0,uninj,V,MSN,MSN
CELL.6684,CELL.6684,1,Injury_20DPI_rep2_SS200000147BL_B4,6684,4,9846.0,3021.0,uninj,V,CMPN,CMPN
CELL.6688,CELL.6688,1,Injury_20DPI_rep2_SS200000147BL_B4,6688,7,8695.0,3039.0,inj,V,VLMC,VLMC
CELL.6690,CELL.6690,1,Injury_20DPI_rep2_SS200000147BL_B4,6690,7,9189.0,3024.0,uninj,V,NTNG1EX,NTNG1EX
CELL.6691,CELL.6691,2,Injury_20DPI_rep2_SS200000147BL_B4,6691,1,10131.0,3014.0,uninj,V,WNTRGC,WNTEGC
CELL.6692,CELL.6692,0,Injury_20DPI_rep2_SS200000147BL_B4,6692,10,11033.0,3027.0,uninj,V,Striatum IN,MSN
CELL.6693,CELL.6693,1,Injury_20DPI_rep2_SS200000147BL_B4,6693,4,9707.0,3034.0,uninj,V,CMPN,CMPN
CELL.6696,CELL.6696,1,Injury_20DPI_rep2_SS200000147BL_B4,6696,4,7202.0,3026.0,inj,V,CMPN,CMPN
CELL.6697,CELL.6697,6,Injury_20DPI_rep2_SS200000147BL_B4,6697,4,7439.0,3026.0,inj,V,CMPN,CMPN
CELL.6698,CELL.6698,1,Injury_20DPI_rep2_SS200000147BL_B4,6698,4,8256.0,3031.0,inj,V,CMPN,CMPN
CELL.6699,CELL.6699,1,Injury_20DPI_rep2_SS200000147BL_B4,6699,7,8514.0,3025.0,inj,V,NTNG1EX,NTNG1EX
CELL.6701,CELL.6701,1,Injury_20DPI_rep2_SS200000147BL_B4,6701,4,7397.0,3029.0,inj,V,CMPN,CMPN
CELL.6704,CELL.6704,1,Injury_20DPI_rep2_SS200000147BL_B4,6704,7,8052.0,3030.0,inj,V,NTNG1EX,NTNG1EX
CELL.6705,CELL.6705,1,Injury_20DPI_rep2_SS200000147BL_B4,6705,4,8596.0,3028.0,inj,V,NTNG1EX,NTNG1EX
CELL.6706,CELL.6706,0,Injury_20DPI_rep2_SS200000147BL_B4,6706,15,11249.0,3027.0,uninj,V,OBNBL,OBNBL
CELL.6707,CELL.6707,6,Injury_20DPI_rep2_SS200000147BL_B4,6707,7,11840.0,3019.0,uninj,V,VLMC,VLMC
CELL.6711,CELL.6711,1,Injury_20DPI_rep2_SS200000147BL_B4,6711,13,8021.0,3031.0,inj,V,NPYIN,NPYIN
CELL.6713,CELL.6713,6,Injury_20DPI_rep2_SS200000147BL_B4,6713,4,9890.0,3031.0,uninj,V,CMPN,CMPN
CELL.6714,CELL.6714,0,Injury_20DPI_rep2_SS200000147BL_B4,6714,0,11056.0,3034.0,uninj,V,MSN,MSN
CELL.6715,CELL.6715,0,Injury_20DPI_rep2_SS200000147BL_B4,6715,0,11086.0,3036.0,uninj,V,MSN,MSN
CELL.6716,CELL.6716,0,Injury_20DPI_rep2_SS200000147BL_B4,6716,15,11300.0,3034.0,uninj,V,OBNBL,OBNBL
CELL.6719,CELL.6719,1,Injury_20DPI_rep2_SS200000147BL_B4,6719,4,6930.0,3018.0,inj,V,CMPN,CMPN
CELL.6721,CELL.6721,1,Injury_20DPI_rep2_SS200000147BL_B4,6721,7,8279.0,3036.0,inj,V,NTNG1EX,NTNG1EX
CELL.6722,CELL.6722,1,Injury_20DPI_rep2_SS200000147BL_B4,6722,13,9822.0,3035.0,uninj,V,NPYIN,NPYIN
CELL.6723,CELL.6723,1,Injury_20DPI_rep2_SS200000147BL_B4,6723,4,9973.0,3036.0,uninj,V,CMPN,CMPN
CELL.6727,CELL.6727,1,Injury_20DPI_rep2_SS200000147BL_B4,6727,4,7278.0,3034.0,inj,V,CMPN,CMPN
CELL.6728,CELL.6728,3,Injury_20DPI_rep2_SS200000147BL_B4,6728,4,7331.0,3043.0,inj,V,CMPN,CMPN
CELL.6729,CELL.6729,1,Injury_20DPI_rep2_SS200000147BL_B4,6729,13,7777.0,3028.0,inj,V,NPYIN,NPYIN
CELL.6730,CELL.6730,2,Injury_20DPI_rep2_SS200000147BL_B4,6730,1,10104.0,3032.0,uninj,V,WNTRGC,WNTEGC
CELL.6731,CELL.6731,9,Injury_20DPI_rep2_SS200000147BL_B4,6731,1,10761.0,3037.0,uninj,V,DIPC,TLNBL
