,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.1485,CELL.1485,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1485,2,CMPN,uninj,V,CMPN,CMPN
CELL.1486,CELL.1486,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1486,2,CMPN,uninj,V,CMPN,CMPN
CELL.1487,CELL.1487,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1487,2,CMPN,inj,V,CMPN,CMPN
CELL.1488,CELL.1488,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1488,2,CMPN,inj,V,CMPN,CMPN
CELL.1489,CELL.1489,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1489,2,CMPN,inj,V,CMPN,CMPN
CELL.1490,CELL.1490,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1490,2,CMPN,inj,V,CMPN,CMPN
CELL.1491,CELL.1491,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1491,11,CCND1RGC,inj,V,SCGNIN,SCGNIN
CELL.1492,CELL.1492,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1492,16,CMPN,uninj,V,CMPN,CMPN
CELL.1493,CELL.1493,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1493,2,CMPN,uninj,V,CMPN,CMPN
CELL.1494,CELL.1494,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1494,13,BKC,uninj,V,MSN,MSN
CELL.1495,CELL.1495,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1495,2,CMPN,inj,V,CMPN,CMPN
CELL.1496,CELL.1496,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1496,2,CMPN,uninj,V,CMPN,CMPN
CELL.1497,CELL.1497,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1497,2,CMPN,uninj,V,CMPN,CMPN
CELL.1498,CELL.1498,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1498,2,CMPN,uninj,V,CMPN,CMPN
CELL.1499,CELL.1499,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1499,13,BKC,inj,V,MSN,MSN
CELL.1500,CELL.1500,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1500,16,CMPN,uninj,V,CMPN,CMPN
CELL.1501,CELL.1501,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1501,2,CMPN,uninj,V,CMPN,CMPN
CELL.1502,CELL.1502,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1502,13,BKC,uninj,V,MSN,MSN
CELL.1503,CELL.1503,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1503,17,NPYIN,inj,V,NPYIN,NPYIN
CELL.1504,CELL.1504,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1504,2,CMPN,inj,V,CMPN,CMPN
CELL.1505,CELL.1505,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1505,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1506,CELL.1506,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1506,2,CMPN,uninj,V,CMPN,CMPN
CELL.1507,CELL.1507,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1507,2,CMPN,uninj,V,CMPN,CMPN
CELL.1508,CELL.1508,4,Injury_15DPI_C_rep1_FP200000266TR_E6,1508,4,CP,uninj,V,VLMC,VLMC
CELL.1509,CELL.1509,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1509,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1510,CELL.1510,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1510,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1511,CELL.1511,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1511,16,CMPN,uninj,V,CMPN,CMPN
CELL.1512,CELL.1512,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1512,2,CMPN,uninj,V,CMPN,CMPN
CELL.1513,CELL.1513,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1513,0,StriatumIN,uninj,V,MSN,MSN
CELL.1514,CELL.1514,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1514,13,BKC,uninj,V,MSN,MSN
CELL.1515,CELL.1515,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1515,16,CMPN,inj,V,CMPN,CMPN
CELL.1516,CELL.1516,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1516,0,MSN,uninj,V,MSN,MSN
CELL.1517,CELL.1517,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1517,13,BKC,inj,V,MSN,MSN
CELL.1518,CELL.1518,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1518,2,CMPN,inj,V,CMPN,CMPN
CELL.1519,CELL.1519,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1519,16,CMPN,inj,V,CMPN,CMPN
CELL.1520,CELL.1520,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1520,2,CMPN,inj,V,CMPN,CMPN
CELL.1521,CELL.1521,7,Injury_15DPI_C_rep1_FP200000266TR_E6,1521,4,CP,inj,V,VLMC,VLMC
CELL.1522,CELL.1522,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1522,2,CMPN,uninj,V,CMPN,CMPN
CELL.1523,CELL.1523,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1523,0,StriatumIN,uninj,V,MSN,MSN
CELL.1524,CELL.1524,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1524,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1525,CELL.1525,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1525,2,CMPN,uninj,V,CMPN,CMPN
CELL.1526,CELL.1526,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1526,13,BKC,inj,V,MSN,MSN
CELL.1527,CELL.1527,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1527,16,CMPN,inj,V,CMPN,CMPN
CELL.1528,CELL.1528,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1528,5,VLMC,inj,V,VLMC,VLMC
CELL.1529,CELL.1529,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1529,2,CMPN,uninj,V,CMPN,CMPN
CELL.1530,CELL.1530,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1530,2,CMPN,uninj,V,CMPN,CMPN
CELL.1531,CELL.1531,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1531,13,BKC,inj,V,MSN,MSN
CELL.1532,CELL.1532,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1532,2,CMPN,inj,V,CMPN,CMPN
CELL.1533,CELL.1533,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1533,2,CMPN,uninj,V,CMPN,CMPN
CELL.1534,CELL.1534,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1534,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1535,CELL.1535,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1535,16,CMPN,uninj,V,CMPN,CMPN
CELL.1536,CELL.1536,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1536,9,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.1537,CELL.1537,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1537,13,BKC,inj,V,MSN,MSN
CELL.1538,CELL.1538,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1538,2,CMPN,inj,V,CMPN,CMPN
CELL.1539,CELL.1539,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1539,16,CMPN,uninj,V,CMPN,CMPN
CELL.1540,CELL.1540,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1540,2,CMPN,uninj,V,CMPN,CMPN
CELL.1541,CELL.1541,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1541,2,CMPN,uninj,V,CMPN,CMPN
CELL.1542,CELL.1542,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1542,2,CMPN,uninj,V,CMPN,CMPN
CELL.1543,CELL.1543,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1543,9,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.1544,CELL.1544,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1544,2,CMPN,uninj,V,CMPN,CMPN
CELL.1545,CELL.1545,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1545,2,CMPN,inj,V,CMPN,CMPN
CELL.1546,CELL.1546,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1546,16,CMPN,uninj,V,CMPN,CMPN
CELL.1547,CELL.1547,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1547,2,CMPN,uninj,V,CMPN,CMPN
CELL.1549,CELL.1549,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1549,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1550,CELL.1550,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1550,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1551,CELL.1551,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1551,16,CMPN,uninj,V,CMPN,CMPN
CELL.1552,CELL.1552,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1552,4,CP,uninj,V,VLMC,VLMC
CELL.1553,CELL.1553,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1553,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1554,CELL.1554,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1554,2,CMPN,inj,V,CMPN,CMPN
CELL.1555,CELL.1555,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1555,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1556,CELL.1556,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1556,2,CMPN,uninj,V,CMPN,CMPN
CELL.1557,CELL.1557,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1557,0,NPYIN,inj,V,NPYIN,NPYIN
CELL.1558,CELL.1558,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1558,4,CP,uninj,V,VLMC,VLMC
CELL.1560,CELL.1560,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1560,2,CMPN,inj,V,CMPN,CMPN
CELL.1561,CELL.1561,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1561,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1562,CELL.1562,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1562,2,CMPN,uninj,V,CMPN,CMPN
CELL.1563,CELL.1563,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1563,13,BKC,inj,V,MSN,MSN
CELL.1564,CELL.1564,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1564,2,CMPN,inj,V,CMPN,CMPN
CELL.1565,CELL.1565,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1565,2,CMPN,inj,V,CMPN,CMPN
CELL.1566,CELL.1566,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1566,2,CMPN,inj,V,CMPN,CMPN
CELL.1567,CELL.1567,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1567,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1568,CELL.1568,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1568,2,CMPN,uninj,V,CMPN,CMPN
CELL.1569,CELL.1569,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1569,2,CMPN,inj,V,CMPN,CMPN
CELL.1570,CELL.1570,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1570,2,CMPN,inj,V,CMPN,CMPN
CELL.1571,CELL.1571,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1571,2,CMPN,inj,V,CMPN,CMPN
CELL.1572,CELL.1572,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1572,2,CMPN,uninj,V,CMPN,CMPN
CELL.1573,CELL.1573,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1573,13,BKC,inj,V,MSN,MSN
CELL.1574,CELL.1574,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1574,0,StriatumIN,inj,V,MSN,MSN
CELL.1575,CELL.1575,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1575,17,NPYIN,inj,V,NPYIN,NPYIN
CELL.1576,CELL.1576,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1576,16,CMPN,inj,V,CMPN,CMPN
CELL.1578,CELL.1578,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1578,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1579,CELL.1579,7,Injury_15DPI_C_rep1_FP200000266TR_E6,1579,5,VLMC,uninj,V,VLMC,VLMC
CELL.1580,CELL.1580,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1580,2,CMPN,inj,V,CMPN,CMPN
CELL.1581,CELL.1581,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1581,13,BKC,uninj,V,MSN,MSN
CELL.1582,CELL.1582,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1582,2,CMPN,uninj,V,CMPN,CMPN
CELL.1583,CELL.1583,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1583,13,BKC,inj,V,MSN,MSN
CELL.1584,CELL.1584,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1584,2,CMPN,inj,V,CMPN,CMPN
CELL.1585,CELL.1585,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1585,16,CMPN,uninj,V,CMPN,CMPN
CELL.1586,CELL.1586,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1586,2,CMPN,uninj,V,CMPN,CMPN
CELL.1587,CELL.1587,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1587,2,CMPN,uninj,V,CMPN,CMPN
CELL.1588,CELL.1588,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1588,2,CMPN,inj,V,CMPN,CMPN
CELL.1589,CELL.1589,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1589,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1590,CELL.1590,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1590,2,CMPN,uninj,V,CMPN,CMPN
CELL.1591,CELL.1591,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1591,2,CMPN,uninj,V,CMPN,CMPN
CELL.1592,CELL.1592,7,Injury_15DPI_C_rep1_FP200000266TR_E6,1592,4,CP,inj,V,VLMC,VLMC
CELL.1593,CELL.1593,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1593,16,CMPN,uninj,V,CMPN,CMPN
CELL.1594,CELL.1594,7,Injury_15DPI_C_rep1_FP200000266TR_E6,1594,13,BKC,uninj,V,MSN,MSN
CELL.1595,CELL.1595,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1595,16,CMPN,inj,V,CMPN,CMPN
CELL.1596,CELL.1596,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1596,2,CMPN,inj,V,CMPN,CMPN
CELL.1597,CELL.1597,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1597,2,CMPN,inj,V,CMPN,CMPN
CELL.1598,CELL.1598,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1598,16,CMPN,uninj,V,CMPN,CMPN
CELL.1599,CELL.1599,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1599,2,CMPN,uninj,V,CMPN,CMPN
CELL.1600,CELL.1600,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1600,2,CMPN,inj,V,CMPN,CMPN
CELL.1601,CELL.1601,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1601,0,NPYIN,uninj,V,NPYIN,NPYIN
CELL.1602,CELL.1602,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1602,13,BKC,uninj,V,MSN,MSN
CELL.1603,CELL.1603,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1603,17,NPYIN,uninj,V,NPYIN,NPYIN
CELL.1604,CELL.1604,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1604,2,CMPN,uninj,V,CMPN,CMPN
CELL.1605,CELL.1605,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1605,2,CMPN,uninj,V,CMPN,CMPN
CELL.1606,CELL.1606,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1606,2,CMPN,uninj,V,CMPN,CMPN
CELL.1607,CELL.1607,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1607,17,NPYIN,inj,V,NPYIN,NPYIN
CELL.1608,CELL.1608,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1608,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1609,CELL.1609,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1609,16,CMPN,inj,V,CMPN,CMPN
CELL.1610,CELL.1610,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1610,2,CMPN,uninj,V,CMPN,CMPN
CELL.1611,CELL.1611,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1611,16,CMPN,uninj,V,CMPN,CMPN
CELL.1612,CELL.1612,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1612,2,CMPN,uninj,V,CMPN,CMPN
CELL.1613,CELL.1613,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1613,2,CMPN,uninj,V,CMPN,CMPN
CELL.1614,CELL.1614,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1614,2,CMPN,uninj,V,CMPN,CMPN
CELL.1615,CELL.1615,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1615,13,BKC,uninj,V,MSN,MSN
CELL.1616,CELL.1616,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1616,13,BKC,uninj,V,MSN,MSN
CELL.1617,CELL.1617,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1617,13,BKC,uninj,V,MSN,MSN
CELL.1618,CELL.1618,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1618,2,CMPN,inj,V,CMPN,CMPN
CELL.1619,CELL.1619,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1619,16,CMPN,uninj,V,CMPN,CMPN
CELL.1620,CELL.1620,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1620,2,CMPN,uninj,V,CMPN,CMPN
CELL.1621,CELL.1621,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1621,2,CMPN,uninj,V,CMPN,CMPN
CELL.1622,CELL.1622,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1622,2,CMPN,inj,V,CMPN,CMPN
CELL.1623,CELL.1623,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1623,2,CMPN,inj,V,CMPN,CMPN
CELL.1624,CELL.1624,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1624,2,CMPN,uninj,V,CMPN,CMPN
CELL.1625,CELL.1625,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1625,17,NPYIN,uninj,V,NPYIN,NPYIN
CELL.1626,CELL.1626,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1626,17,NPYIN,inj,V,NPYIN,NPYIN
CELL.1627,CELL.1627,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1627,2,CMPN,inj,V,CMPN,CMPN
CELL.1628,CELL.1628,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1628,2,CMPN,inj,V,CMPN,CMPN
CELL.1629,CELL.1629,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1629,2,CMPN,inj,V,CMPN,CMPN
CELL.1630,CELL.1630,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1630,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1631,CELL.1631,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1631,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1632,CELL.1632,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1632,2,CMPN,uninj,V,CMPN,CMPN
CELL.1633,CELL.1633,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1633,16,CMPN,inj,V,CMPN,CMPN
CELL.1634,CELL.1634,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1634,6,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1636,CELL.1636,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1636,17,NPYIN,inj,V,NPYIN,NPYIN
CELL.1637,CELL.1637,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1637,2,CMPN,inj,V,CMPN,CMPN
CELL.1638,CELL.1638,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1638,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1639,CELL.1639,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1639,2,CMPN,uninj,V,CMPN,CMPN
CELL.1640,CELL.1640,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1640,2,CMPN,inj,V,CMPN,CMPN
CELL.1641,CELL.1641,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1641,2,CMPN,inj,V,CMPN,CMPN
CELL.1642,CELL.1642,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1642,16,CMPN,uninj,V,CMPN,CMPN
CELL.1643,CELL.1643,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1643,13,BKC,inj,V,MSN,MSN
CELL.1644,CELL.1644,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1644,2,CMPN,inj,V,CMPN,CMPN
CELL.1645,CELL.1645,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1645,2,CMPN,inj,V,CMPN,CMPN
CELL.1646,CELL.1646,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1646,2,CMPN,inj,V,CMPN,CMPN
CELL.1647,CELL.1647,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1647,16,CMPN,inj,V,CMPN,CMPN
CELL.1648,CELL.1648,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1648,2,CMPN,uninj,V,CMPN,CMPN
CELL.1649,CELL.1649,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1649,2,CMPN,inj,V,CMPN,CMPN
CELL.1650,CELL.1650,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1650,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1651,CELL.1651,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1651,13,BKC,uninj,V,MSN,MSN
CELL.1652,CELL.1652,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1652,16,CMPN,inj,V,CMPN,CMPN
CELL.1653,CELL.1653,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1653,9,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.1654,CELL.1654,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1654,16,CMPN,uninj,V,CMPN,CMPN
CELL.1655,CELL.1655,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1655,2,CMPN,uninj,V,CMPN,CMPN
CELL.1656,CELL.1656,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1656,16,CMPN,uninj,V,CMPN,CMPN
CELL.1657,CELL.1657,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1657,2,CMPN,uninj,V,CMPN,CMPN
CELL.1658,CELL.1658,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1658,2,CMPN,uninj,V,CMPN,CMPN
CELL.1659,CELL.1659,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1659,13,BKC,uninj,V,MSN,MSN
CELL.1660,CELL.1660,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1660,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1661,CELL.1661,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1661,2,CMPN,inj,V,CMPN,CMPN
CELL.1662,CELL.1662,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1662,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1663,CELL.1663,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1663,12,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.1664,CELL.1664,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1664,12,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.1665,CELL.1665,5,Injury_15DPI_C_rep1_FP200000266TR_E6,1665,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1666,CELL.1666,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1666,2,CMPN,uninj,V,CMPN,CMPN
CELL.1668,CELL.1668,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1668,13,BKC,inj,V,MSN,MSN
CELL.1669,CELL.1669,4,Injury_15DPI_C_rep1_FP200000266TR_E6,1669,4,CP,inj,V,VLMC,VLMC
CELL.1670,CELL.1670,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1670,2,CMPN,uninj,V,CMPN,CMPN
CELL.1671,CELL.1671,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1671,13,BKC,uninj,V,MSN,MSN
CELL.1672,CELL.1672,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1672,2,CMPN,inj,V,CMPN,CMPN
CELL.1673,CELL.1673,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1673,2,CMPN,uninj,V,CMPN,CMPN
CELL.1674,CELL.1674,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1674,4,CP,uninj,V,VLMC,VLMC
CELL.1675,CELL.1675,4,Injury_15DPI_C_rep1_FP200000266TR_E6,1675,4,CP,uninj,V,VLMC,VLMC
CELL.1676,CELL.1676,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1676,13,BKC,uninj,V,MSN,MSN
CELL.1678,CELL.1678,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1678,2,CMPN,inj,V,CMPN,CMPN
CELL.1679,CELL.1679,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1679,2,CMPN,uninj,V,CMPN,CMPN
CELL.1680,CELL.1680,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1680,2,CMPN,uninj,V,CMPN,CMPN
CELL.1681,CELL.1681,7,Injury_15DPI_C_rep1_FP200000266TR_E6,1681,4,CP,inj,V,VLMC,VLMC
CELL.1682,CELL.1682,3,Injury_15DPI_C_rep1_FP200000266TR_E6,1682,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1683,CELL.1683,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1683,2,CMPN,uninj,V,CMPN,CMPN
CELL.1684,CELL.1684,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1684,2,CMPN,uninj,V,CMPN,CMPN
CELL.1685,CELL.1685,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1685,0,NPYIN,uninj,V,NPYIN,NPYIN
CELL.1686,CELL.1686,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1686,2,CMPN,inj,V,CMPN,CMPN
CELL.1687,CELL.1687,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1687,2,CMPN,inj,V,CMPN,CMPN
CELL.1688,CELL.1688,5,Injury_15DPI_C_rep1_FP200000266TR_E6,1688,9,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.1689,CELL.1689,0,Injury_15DPI_C_rep1_FP200000266TR_E6,1689,16,CMPN,uninj,V,CMPN,CMPN
CELL.1691,CELL.1691,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1691,13,BKC,inj,V,MSN,MSN
CELL.1692,CELL.1692,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1692,13,BKC,inj,V,MSN,MSN
CELL.1693,CELL.1693,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1693,13,BKC,inj,V,MSN,MSN
CELL.1694,CELL.1694,1,Injury_15DPI_C_rep1_FP200000266TR_E6,1694,13,BKC,uninj,V,MSN,MSN
