,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.3477,CELL.3477,0,Injury_15DPI_rep3_FP200000266TR_E3,3477,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.3478,CELL.3478,3,Injury_15DPI_rep3_FP200000266TR_E3,3478,4,MSN,uninj,V,MSN,MSN
CELL.3479,CELL.3479,5,Injury_15DPI_rep3_FP200000266TR_E3,3479,9,SCGNIN,inj,V,NTNG1EX,NTNG1EX
CELL.3480,CELL.3480,0,Injury_15DPI_rep3_FP200000266TR_E3,3480,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3481,CELL.3481,5,Injury_15DPI_rep3_FP200000266TR_E3,3481,15,CP,uninj,V,Microglia,MCG
CELL.3482,CELL.3482,3,Injury_15DPI_rep3_FP200000266TR_E3,3482,8,StriatumIN,uninj,V,MSN,MSN
CELL.3483,CELL.3483,5,Injury_15DPI_rep3_FP200000266TR_E3,3483,1,StriatumIN,uninj,V,CMPN,CMPN
CELL.3484,CELL.3484,0,Injury_15DPI_rep3_FP200000266TR_E3,3484,1,CMPN,uninj,V,CMPN,CMPN
CELL.3485,CELL.3485,9,Injury_15DPI_rep3_FP200000266TR_E3,3485,1,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3486,CELL.3486,9,Injury_15DPI_rep3_FP200000266TR_E3,3486,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3487,CELL.3487,6,Injury_15DPI_rep3_FP200000266TR_E3,3487,3,REARGC,inj,V,REARGC,REAEGC
CELL.3488,CELL.3488,5,Injury_15DPI_rep3_FP200000266TR_E3,3488,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3489,CELL.3489,5,Injury_15DPI_rep3_FP200000266TR_E3,3489,1,StriatumIN,uninj,V,CMPN,CMPN
CELL.3490,CELL.3490,0,Injury_15DPI_rep3_FP200000266TR_E3,3490,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3491,CELL.3491,1,Injury_15DPI_rep3_FP200000266TR_E3,3491,6,CP,uninj,V,VLMC,VLMC
CELL.3492,CELL.3492,6,Injury_15DPI_rep3_FP200000266TR_E3,3492,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3493,CELL.3493,5,Injury_15DPI_rep3_FP200000266TR_E3,3493,1,StriatumIN,uninj,V,DIPC,TLNBL
CELL.3494,CELL.3494,6,Injury_15DPI_rep3_FP200000266TR_E3,3494,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3495,CELL.3495,0,Injury_15DPI_rep3_FP200000266TR_E3,3495,1,CMPN,uninj,V,CMPN,CMPN
CELL.3496,CELL.3496,3,Injury_15DPI_rep3_FP200000266TR_E3,3496,4,StriatumIN,uninj,V,Immature Neuron-Wound,MSN
CELL.3497,CELL.3497,1,Injury_15DPI_rep3_FP200000266TR_E3,3497,6,VLMC,uninj,V,VLMC,VLMC
CELL.3498,CELL.3498,3,Injury_15DPI_rep3_FP200000266TR_E3,3498,12,BKC,inj,V,CCKIN,CCKIN
CELL.3499,CELL.3499,8,Injury_15DPI_rep3_FP200000266TR_E3,3499,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3500,CELL.3500,5,Injury_15DPI_rep3_FP200000266TR_E3,3500,1,StriatumIN,inj,V,SCGNIN,SCGNIN
CELL.3501,CELL.3501,1,Injury_15DPI_rep3_FP200000266TR_E3,3501,2,CP,inj,V,VLMC,VLMC
CELL.3502,CELL.3502,5,Injury_15DPI_rep3_FP200000266TR_E3,3502,2,CP,uninj,V,VLMC,VLMC
CELL.3503,CELL.3503,1,Injury_15DPI_rep3_FP200000266TR_E3,3503,6,CP,uninj,V,VLMC,VLMC
CELL.3504,CELL.3504,5,Injury_15DPI_rep3_FP200000266TR_E3,3504,8,DMIN,uninj,V,MSN,MSN
CELL.3505,CELL.3505,9,Injury_15DPI_rep3_FP200000266TR_E3,3505,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3506,CELL.3506,3,Injury_15DPI_rep3_FP200000266TR_E3,3506,4,StriatumIN,uninj,V,MSN,MSN
CELL.3507,CELL.3507,1,Injury_15DPI_rep3_FP200000266TR_E3,3507,2,CP,inj,V,VLMC,VLMC
CELL.3508,CELL.3508,0,Injury_15DPI_rep3_FP200000266TR_E3,3508,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3509,CELL.3509,5,Injury_15DPI_rep3_FP200000266TR_E3,3509,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3510,CELL.3510,3,Injury_15DPI_rep3_FP200000266TR_E3,3510,4,MSN,inj,V,MSN,MSN
CELL.3511,CELL.3511,0,Injury_15DPI_rep3_FP200000266TR_E3,3511,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3512,CELL.3512,5,Injury_15DPI_rep3_FP200000266TR_E3,3512,4,MSN,uninj,V,MSN,MSN
CELL.3514,CELL.3514,3,Injury_15DPI_rep3_FP200000266TR_E3,3514,4,MSN,inj,V,MSN,MSN
CELL.3515,CELL.3515,9,Injury_15DPI_rep3_FP200000266TR_E3,3515,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3516,CELL.3516,0,Injury_15DPI_rep3_FP200000266TR_E3,3516,1,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3519,CELL.3519,9,Injury_15DPI_rep3_FP200000266TR_E3,3519,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3520,CELL.3520,0,Injury_15DPI_rep3_FP200000266TR_E3,3520,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3521,CELL.3521,3,Injury_15DPI_rep3_FP200000266TR_E3,3521,1,StriatumIN,uninj,V,CMPN,CMPN
CELL.3522,CELL.3522,5,Injury_15DPI_rep3_FP200000266TR_E3,3522,2,CP,uninj,V,VLMC,VLMC
CELL.3523,CELL.3523,9,Injury_15DPI_rep3_FP200000266TR_E3,3523,1,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3524,CELL.3524,9,Injury_15DPI_rep3_FP200000266TR_E3,3524,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3525,CELL.3525,3,Injury_15DPI_rep3_FP200000266TR_E3,3525,1,StriatumIN,uninj,V,DIPC,TLNBL
CELL.3526,CELL.3526,5,Injury_15DPI_rep3_FP200000266TR_E3,3526,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3527,CELL.3527,5,Injury_15DPI_rep3_FP200000266TR_E3,3527,1,CMPN,uninj,V,CMPN,CMPN
CELL.3528,CELL.3528,5,Injury_15DPI_rep3_FP200000266TR_E3,3528,8,DMIN,uninj,V,MSN,MSN
CELL.3529,CELL.3529,5,Injury_15DPI_rep3_FP200000266TR_E3,3529,6,VLMC,uninj,V,VLMC,VLMC
CELL.3530,CELL.3530,3,Injury_15DPI_rep3_FP200000266TR_E3,3530,12,BKC,inj,V,CCKIN,CCKIN
CELL.3531,CELL.3531,3,Injury_15DPI_rep3_FP200000266TR_E3,3531,4,StriatumIN,inj,V,MSN,MSN
CELL.3532,CELL.3532,3,Injury_15DPI_rep3_FP200000266TR_E3,3532,4,SSTIN,inj,V,MSN,MSN
CELL.3533,CELL.3533,6,Injury_15DPI_rep3_FP200000266TR_E3,3533,5,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3534,CELL.3534,0,Injury_15DPI_rep3_FP200000266TR_E3,3534,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3535,CELL.3535,8,Injury_15DPI_rep3_FP200000266TR_E3,3535,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3536,CELL.3536,5,Injury_15DPI_rep3_FP200000266TR_E3,3536,2,CP,inj,V,VLMC,VLMC
CELL.3537,CELL.3537,11,Injury_15DPI_rep3_FP200000266TR_E3,3537,4,MSN,inj,V,MSN,MSN
CELL.3538,CELL.3538,0,Injury_15DPI_rep3_FP200000266TR_E3,3538,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3540,CELL.3540,5,Injury_15DPI_rep3_FP200000266TR_E3,3540,2,CP,uninj,V,Microglia,MCG
CELL.3541,CELL.3541,6,Injury_15DPI_rep3_FP200000266TR_E3,3541,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3543,CELL.3543,0,Injury_15DPI_rep3_FP200000266TR_E3,3543,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3544,CELL.3544,3,Injury_15DPI_rep3_FP200000266TR_E3,3544,1,StriatumIN,uninj,V,DIPC,TLNBL
CELL.3546,CELL.3546,5,Injury_15DPI_rep3_FP200000266TR_E3,3546,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.3547,CELL.3547,0,Injury_15DPI_rep3_FP200000266TR_E3,3547,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3548,CELL.3548,3,Injury_15DPI_rep3_FP200000266TR_E3,3548,4,StriatumIN,uninj,V,MSN,MSN
CELL.3549,CELL.3549,3,Injury_15DPI_rep3_FP200000266TR_E3,3549,12,BKC,inj,V,CCKIN,CCKIN
CELL.3550,CELL.3550,8,Injury_15DPI_rep3_FP200000266TR_E3,3550,1,CMPN,uninj,V,CMPN,CMPN
CELL.3551,CELL.3551,0,Injury_15DPI_rep3_FP200000266TR_E3,3551,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3552,CELL.3552,0,Injury_15DPI_rep3_FP200000266TR_E3,3552,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3553,CELL.3553,5,Injury_15DPI_rep3_FP200000266TR_E3,3553,2,CP,inj,V,VLMC,VLMC
CELL.3554,CELL.3554,5,Injury_15DPI_rep3_FP200000266TR_E3,3554,2,CP,inj,V,VLMC,VLMC
CELL.3555,CELL.3555,0,Injury_15DPI_rep3_FP200000266TR_E3,3555,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3556,CELL.3556,5,Injury_15DPI_rep3_FP200000266TR_E3,3556,2,CP,uninj,V,VLMC,VLMC
CELL.3557,CELL.3557,6,Injury_15DPI_rep3_FP200000266TR_E3,3557,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3558,CELL.3558,5,Injury_15DPI_rep3_FP200000266TR_E3,3558,4,MSN,uninj,V,MSN,MSN
CELL.3559,CELL.3559,9,Injury_15DPI_rep3_FP200000266TR_E3,3559,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3560,CELL.3560,9,Injury_15DPI_rep3_FP200000266TR_E3,3560,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3561,CELL.3561,5,Injury_15DPI_rep3_FP200000266TR_E3,3561,4,StriatumIN,uninj,V,MSN,MSN
CELL.3562,CELL.3562,5,Injury_15DPI_rep3_FP200000266TR_E3,3562,1,StriatumIN,uninj,V,DIPC,TLNBL
CELL.3563,CELL.3563,5,Injury_15DPI_rep3_FP200000266TR_E3,3563,8,DMIN,uninj,V,MSN,MSN
CELL.3564,CELL.3564,5,Injury_15DPI_rep3_FP200000266TR_E3,3564,2,CP,inj,V,VLMC,VLMC
CELL.3565,CELL.3565,0,Injury_15DPI_rep3_FP200000266TR_E3,3565,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3567,CELL.3567,9,Injury_15DPI_rep3_FP200000266TR_E3,3567,10,WNTRGC,inj,V,DIPC,TLNBL
CELL.3568,CELL.3568,5,Injury_15DPI_rep3_FP200000266TR_E3,3568,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.3569,CELL.3569,3,Injury_15DPI_rep3_FP200000266TR_E3,3569,12,BKC,inj,V,CCKIN,CCKIN
CELL.3570,CELL.3570,3,Injury_15DPI_rep3_FP200000266TR_E3,3570,12,BKC,inj,V,CCKIN,CCKIN
CELL.3571,CELL.3571,6,Injury_15DPI_rep3_FP200000266TR_E3,3571,5,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.3572,CELL.3572,5,Injury_15DPI_rep3_FP200000266TR_E3,3572,1,CMPN,inj,V,CMPN,CMPN
CELL.3575,CELL.3575,6,Injury_15DPI_rep3_FP200000266TR_E3,3575,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3576,CELL.3576,3,Injury_15DPI_rep3_FP200000266TR_E3,3576,4,StriatumIN,uninj,V,MSN,MSN
CELL.3577,CELL.3577,6,Injury_15DPI_rep3_FP200000266TR_E3,3577,5,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3578,CELL.3578,0,Injury_15DPI_rep3_FP200000266TR_E3,3578,1,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3579,CELL.3579,9,Injury_15DPI_rep3_FP200000266TR_E3,3579,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3580,CELL.3580,0,Injury_15DPI_rep3_FP200000266TR_E3,3580,1,CMPN,inj,V,CMPN,CMPN
CELL.3581,CELL.3581,0,Injury_15DPI_rep3_FP200000266TR_E3,3581,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3583,CELL.3583,3,Injury_15DPI_rep3_FP200000266TR_E3,3583,4,MSN,inj,V,MSN,MSN
CELL.3584,CELL.3584,0,Injury_15DPI_rep3_FP200000266TR_E3,3584,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3586,CELL.3586,0,Injury_15DPI_rep3_FP200000266TR_E3,3586,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3587,CELL.3587,3,Injury_15DPI_rep3_FP200000266TR_E3,3587,4,StriatumIN,uninj,V,MSN,MSN
CELL.3588,CELL.3588,1,Injury_15DPI_rep3_FP200000266TR_E3,3588,2,CP,inj,V,VLMC,VLMC
CELL.3589,CELL.3589,0,Injury_15DPI_rep3_FP200000266TR_E3,3589,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3590,CELL.3590,0,Injury_15DPI_rep3_FP200000266TR_E3,3590,1,CMPN,uninj,V,CMPN,CMPN
CELL.3591,CELL.3591,1,Injury_15DPI_rep3_FP200000266TR_E3,3591,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3592,CELL.3592,3,Injury_15DPI_rep3_FP200000266TR_E3,3592,12,BKC,inj,V,CCKIN,CCKIN
CELL.3593,CELL.3593,1,Injury_15DPI_rep3_FP200000266TR_E3,3593,6,CP,uninj,V,VLMC,VLMC
CELL.3594,CELL.3594,5,Injury_15DPI_rep3_FP200000266TR_E3,3594,8,DMIN,uninj,V,MSN,MSN
CELL.3595,CELL.3595,0,Injury_15DPI_rep3_FP200000266TR_E3,3595,1,SCGNIN,inj,V,CMPN,CMPN
CELL.3596,CELL.3596,9,Injury_15DPI_rep3_FP200000266TR_E3,3596,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3597,CELL.3597,1,Injury_15DPI_rep3_FP200000266TR_E3,3597,2,CP,uninj,V,VLMC,VLMC
CELL.3599,CELL.3599,7,Injury_15DPI_rep3_FP200000266TR_E3,3599,1,StriatumIN,uninj,V,CMPN,CMPN
CELL.3600,CELL.3600,5,Injury_15DPI_rep3_FP200000266TR_E3,3600,6,CP,uninj,V,VLMC,VLMC
CELL.3601,CELL.3601,0,Injury_15DPI_rep3_FP200000266TR_E3,3601,1,SCGNIN,inj,V,CMPN,CMPN
CELL.3602,CELL.3602,0,Injury_15DPI_rep3_FP200000266TR_E3,3602,2,SCGNIN,uninj,V,VLMC,VLMC
CELL.3603,CELL.3603,1,Injury_15DPI_rep3_FP200000266TR_E3,3603,6,VLMC,uninj,V,VLMC,VLMC
CELL.3604,CELL.3604,3,Injury_15DPI_rep3_FP200000266TR_E3,3604,4,StriatumIN,inj,V,Unknown,UnKnown
CELL.3605,CELL.3605,8,Injury_15DPI_rep3_FP200000266TR_E3,3605,1,CMPN,uninj,V,CMPN,CMPN
CELL.3606,CELL.3606,9,Injury_15DPI_rep3_FP200000266TR_E3,3606,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3607,CELL.3607,3,Injury_15DPI_rep3_FP200000266TR_E3,3607,4,MSN,uninj,V,MSN,MSN
CELL.3608,CELL.3608,5,Injury_15DPI_rep3_FP200000266TR_E3,3608,2,CP,inj,V,VLMC,VLMC
CELL.3609,CELL.3609,3,Injury_15DPI_rep3_FP200000266TR_E3,3609,4,MSN,inj,V,MSN,MSN
CELL.3611,CELL.3611,5,Injury_15DPI_rep3_FP200000266TR_E3,3611,2,CP,inj,V,VLMC,VLMC
CELL.3612,CELL.3612,3,Injury_15DPI_rep3_FP200000266TR_E3,3612,4,MSN,inj,V,MSN,MSN
CELL.3613,CELL.3613,3,Injury_15DPI_rep3_FP200000266TR_E3,3613,12,BKC,inj,V,CCKIN,CCKIN
CELL.3614,CELL.3614,9,Injury_15DPI_rep3_FP200000266TR_E3,3614,1,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3615,CELL.3615,1,Injury_15DPI_rep3_FP200000266TR_E3,3615,2,CP,uninj,V,VLMC,VLMC
CELL.3616,CELL.3616,3,Injury_15DPI_rep3_FP200000266TR_E3,3616,1,StriatumIN,uninj,V,MSN,MSN
CELL.3617,CELL.3617,3,Injury_15DPI_rep3_FP200000266TR_E3,3617,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.3618,CELL.3618,0,Injury_15DPI_rep3_FP200000266TR_E3,3618,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3619,CELL.3619,7,Injury_15DPI_rep3_FP200000266TR_E3,3619,1,CMPN,uninj,V,CMPN,CMPN
CELL.3620,CELL.3620,1,Injury_15DPI_rep3_FP200000266TR_E3,3620,6,CP,uninj,V,VLMC,VLMC
CELL.3621,CELL.3621,8,Injury_15DPI_rep3_FP200000266TR_E3,3621,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3622,CELL.3622,3,Injury_15DPI_rep3_FP200000266TR_E3,3622,5,StriatumIN,uninj,V,Unknown,UnKnown
CELL.3623,CELL.3623,7,Injury_15DPI_rep3_FP200000266TR_E3,3623,8,DMIN,uninj,V,MSN,MSN
CELL.3624,CELL.3624,6,Injury_15DPI_rep3_FP200000266TR_E3,3624,5,StriatumIN,inj,V,DIPC,TLNBL
CELL.3625,CELL.3625,6,Injury_15DPI_rep3_FP200000266TR_E3,3625,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3626,CELL.3626,3,Injury_15DPI_rep3_FP200000266TR_E3,3626,4,StriatumIN,uninj,V,MSN,MSN
CELL.3627,CELL.3627,1,Injury_15DPI_rep3_FP200000266TR_E3,3627,6,VLMC,uninj,V,VLMC,VLMC
CELL.3628,CELL.3628,3,Injury_15DPI_rep3_FP200000266TR_E3,3628,4,StriatumIN,uninj,V,MSN,MSN
CELL.3629,CELL.3629,3,Injury_15DPI_rep3_FP200000266TR_E3,3629,1,StriatumIN,inj,V,CMPN,CMPN
CELL.3630,CELL.3630,8,Injury_15DPI_rep3_FP200000266TR_E3,3630,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3631,CELL.3631,5,Injury_15DPI_rep3_FP200000266TR_E3,3631,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3632,CELL.3632,5,Injury_15DPI_rep3_FP200000266TR_E3,3632,2,CP,inj,V,VLMC,VLMC
CELL.3633,CELL.3633,8,Injury_15DPI_rep3_FP200000266TR_E3,3633,1,CMPN,uninj,V,CMPN,CMPN
CELL.3634,CELL.3634,8,Injury_15DPI_rep3_FP200000266TR_E3,3634,1,CMPN,uninj,V,CMPN,CMPN
CELL.3635,CELL.3635,3,Injury_15DPI_rep3_FP200000266TR_E3,3635,4,StriatumIN,uninj,V,MSN,MSN
CELL.3636,CELL.3636,3,Injury_15DPI_rep3_FP200000266TR_E3,3636,4,MSN,inj,V,MSN,MSN
CELL.3637,CELL.3637,5,Injury_15DPI_rep3_FP200000266TR_E3,3637,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3638,CELL.3638,0,Injury_15DPI_rep3_FP200000266TR_E3,3638,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.3639,CELL.3639,0,Injury_15DPI_rep3_FP200000266TR_E3,3639,1,CMPN,uninj,V,CMPN,CMPN
CELL.3640,CELL.3640,6,Injury_15DPI_rep3_FP200000266TR_E3,3640,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3641,CELL.3641,0,Injury_15DPI_rep3_FP200000266TR_E3,3641,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3642,CELL.3642,5,Injury_15DPI_rep3_FP200000266TR_E3,3642,2,CP,inj,V,VLMC,VLMC
CELL.3643,CELL.3643,9,Injury_15DPI_rep3_FP200000266TR_E3,3643,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.3644,CELL.3644,6,Injury_15DPI_rep3_FP200000266TR_E3,3644,5,StriatumIN,uninj,V,Unknown,UnKnown
CELL.3645,CELL.3645,3,Injury_15DPI_rep3_FP200000266TR_E3,3645,4,StriatumIN,uninj,V,MSN,MSN
CELL.3646,CELL.3646,0,Injury_15DPI_rep3_FP200000266TR_E3,3646,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.3647,CELL.3647,5,Injury_15DPI_rep3_FP200000266TR_E3,3647,8,StriatumIN,uninj,V,MSN,MSN
CELL.3648,CELL.3648,5,Injury_15DPI_rep3_FP200000266TR_E3,3648,6,VLMC,uninj,V,VLMC,VLMC
CELL.3649,CELL.3649,6,Injury_15DPI_rep3_FP200000266TR_E3,3649,5,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3650,CELL.3650,0,Injury_15DPI_rep3_FP200000266TR_E3,3650,1,CMPN,uninj,V,CMPN,CMPN
CELL.3652,CELL.3652,3,Injury_15DPI_rep3_FP200000266TR_E3,3652,12,BKC,inj,V,CCKIN,CCKIN
CELL.3653,CELL.3653,6,Injury_15DPI_rep3_FP200000266TR_E3,3653,5,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3655,CELL.3655,6,Injury_15DPI_rep3_FP200000266TR_E3,3655,5,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3656,CELL.3656,1,Injury_15DPI_rep3_FP200000266TR_E3,3656,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3657,CELL.3657,3,Injury_15DPI_rep3_FP200000266TR_E3,3657,4,MSN,inj,V,MSN,MSN
CELL.3658,CELL.3658,9,Injury_15DPI_rep3_FP200000266TR_E3,3658,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3660,CELL.3660,3,Injury_15DPI_rep3_FP200000266TR_E3,3660,4,StriatumIN,uninj,V,MSN,MSN
CELL.3662,CELL.3662,6,Injury_15DPI_rep3_FP200000266TR_E3,3662,5,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3663,CELL.3663,9,Injury_15DPI_rep3_FP200000266TR_E3,3663,10,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.3665,CELL.3665,0,Injury_15DPI_rep3_FP200000266TR_E3,3665,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3668,CELL.3668,0,Injury_15DPI_rep3_FP200000266TR_E3,3668,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3669,CELL.3669,5,Injury_15DPI_rep3_FP200000266TR_E3,3669,4,MSN,uninj,V,MSN,MSN
CELL.3670,CELL.3670,0,Injury_15DPI_rep3_FP200000266TR_E3,3670,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3671,CELL.3671,7,Injury_15DPI_rep3_FP200000266TR_E3,3671,8,DMIN,uninj,V,MSN,MSN
CELL.3673,CELL.3673,5,Injury_15DPI_rep3_FP200000266TR_E3,3673,2,CP,uninj,V,VLMC,VLMC
CELL.3674,CELL.3674,3,Injury_15DPI_rep3_FP200000266TR_E3,3674,4,StriatumIN,uninj,V,MSN,MSN
CELL.3675,CELL.3675,7,Injury_15DPI_rep3_FP200000266TR_E3,3675,8,DMIN,uninj,V,MSN,MSN
CELL.3676,CELL.3676,0,Injury_15DPI_rep3_FP200000266TR_E3,3676,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3677,CELL.3677,0,Injury_15DPI_rep3_FP200000266TR_E3,3677,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3678,CELL.3678,0,Injury_15DPI_rep3_FP200000266TR_E3,3678,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3679,CELL.3679,3,Injury_15DPI_rep3_FP200000266TR_E3,3679,1,StriatumIN,uninj,V,DIPC,TLNBL
CELL.3680,CELL.3680,8,Injury_15DPI_rep3_FP200000266TR_E3,3680,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.3682,CELL.3682,5,Injury_15DPI_rep3_FP200000266TR_E3,3682,6,CP,uninj,V,VLMC,VLMC
CELL.3683,CELL.3683,0,Injury_15DPI_rep3_FP200000266TR_E3,3683,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3685,CELL.3685,3,Injury_15DPI_rep3_FP200000266TR_E3,3685,1,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3686,CELL.3686,1,Injury_15DPI_rep3_FP200000266TR_E3,3686,15,CP,uninj,V,Microglia,MCG
CELL.3687,CELL.3687,3,Injury_15DPI_rep3_FP200000266TR_E3,3687,4,StriatumIN,uninj,V,Immature Neuron-Wound,MSN
CELL.3688,CELL.3688,7,Injury_15DPI_rep3_FP200000266TR_E3,3688,8,DMIN,uninj,V,MSN,MSN
CELL.3690,CELL.3690,0,Injury_15DPI_rep3_FP200000266TR_E3,3690,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3691,CELL.3691,0,Injury_15DPI_rep3_FP200000266TR_E3,3691,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3692,CELL.3692,0,Injury_15DPI_rep3_FP200000266TR_E3,3692,1,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3693,CELL.3693,1,Injury_15DPI_rep3_FP200000266TR_E3,3693,6,VLMC,uninj,V,VLMC,VLMC
CELL.3694,CELL.3694,0,Injury_15DPI_rep3_FP200000266TR_E3,3694,1,CMPN,inj,V,CMPN,CMPN
CELL.3695,CELL.3695,0,Injury_15DPI_rep3_FP200000266TR_E3,3695,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.3696,CELL.3696,0,Injury_15DPI_rep3_FP200000266TR_E3,3696,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.3697,CELL.3697,9,Injury_15DPI_rep3_FP200000266TR_E3,3697,1,CCND1RGC,uninj,V,DIPC,TLNBL
CELL.3698,CELL.3698,6,Injury_15DPI_rep3_FP200000266TR_E3,3698,5,StriatumIN,uninj,V,Unknown,UnKnown
CELL.3700,CELL.3700,1,Injury_15DPI_rep3_FP200000266TR_E3,3700,2,CP,inj,V,VLMC,VLMC
CELL.3701,CELL.3701,3,Injury_15DPI_rep3_FP200000266TR_E3,3701,12,BKC,inj,V,CCKIN,CCKIN
CELL.3702,CELL.3702,3,Injury_15DPI_rep3_FP200000266TR_E3,3702,4,Immature NPTXEX,inj,V,MSN,MSN
CELL.3703,CELL.3703,0,Injury_15DPI_rep3_FP200000266TR_E3,3703,1,CCND1RGC,inj,V,DIPC,TLNBL
CELL.3705,CELL.3705,0,Injury_15DPI_rep3_FP200000266TR_E3,3705,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.3706,CELL.3706,8,Injury_15DPI_rep3_FP200000266TR_E3,3706,1,CMPN,uninj,V,CMPN,CMPN
CELL.3707,CELL.3707,6,Injury_15DPI_rep3_FP200000266TR_E3,3707,5,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.3708,CELL.3708,8,Injury_15DPI_rep3_FP200000266TR_E3,3708,11,NPYIN,uninj,V,NPYIN,NPYIN
